Job runs on node:
lrdn4992
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=5
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=5
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 3.086437, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 3.195918, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 3.266401, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 3.287714, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 3.262859, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 3.088218, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 2.951170, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 2.942872, 	Val Loss = 0.000000
Epoch 1, 	Batch:8, 	Train Loss = 2.808066, 	Val Loss = 0.000000
Epoch 1, 	Batch:9, 	Train Loss = 2.725230, 	Val Loss = 0.000000
Epoch 1, 	Batch:10, 	Train Loss = 2.633577, 	Val Loss = 0.000000
Epoch 1, 	Batch:11, 	Train Loss = 2.590467, 	Val Loss = 0.000000
Epoch 1, 	Batch:12, 	Train Loss = 2.519104, 	Val Loss = 0.000000
Epoch 1, 	Batch:13, 	Train Loss = 2.433297, 	Val Loss = 0.000000
Epoch 1, 	Batch:14, 	Train Loss = 2.334238, 	Val Loss = 0.000000
Epoch 1, 	Batch:15, 	Train Loss = 2.286974, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.730495, 	Val Loss = 1.366190
Epoch 2, 	Batch:1, 	Train Loss = 0.772378, 	Val Loss = 1.366190
Epoch 2, 	Batch:2, 	Train Loss = 1.265620, 	Val Loss = 1.366190
Epoch 2, 	Batch:3, 	Train Loss = 1.184412, 	Val Loss = 1.366190
Epoch 2, 	Batch:4, 	Train Loss = 1.316915, 	Val Loss = 1.366190
Epoch 2, 	Batch:5, 	Train Loss = 1.344850, 	Val Loss = 1.366190
Epoch 2, 	Batch:6, 	Train Loss = 1.325794, 	Val Loss = 1.366190
Epoch 2, 	Batch:7, 	Train Loss = 1.260990, 	Val Loss = 1.366190
Epoch 2, 	Batch:8, 	Train Loss = 1.241083, 	Val Loss = 1.366190
Epoch 2, 	Batch:9, 	Train Loss = 1.181754, 	Val Loss = 1.366190
Epoch 2, 	Batch:10, 	Train Loss = 1.114710, 	Val Loss = 1.366190
Epoch 2, 	Batch:11, 	Train Loss = 1.135414, 	Val Loss = 1.366190
Epoch 2, 	Batch:12, 	Train Loss = 1.101302, 	Val Loss = 1.366190
Epoch 2, 	Batch:13, 	Train Loss = 1.080796, 	Val Loss = 1.366190
Epoch 2, 	Batch:14, 	Train Loss = 1.041533, 	Val Loss = 1.366190
Epoch 2, 	Batch:15, 	Train Loss = 1.099178, 	Val Loss = 1.366190
Epoch 3, 	Batch:0, 	Train Loss = 0.642096, 	Val Loss = 1.076119
Epoch 3, 	Batch:1, 	Train Loss = 0.538057, 	Val Loss = 1.076119
Epoch 3, 	Batch:2, 	Train Loss = 1.000077, 	Val Loss = 1.076119
Epoch 3, 	Batch:3, 	Train Loss = 0.832618, 	Val Loss = 1.076119
Epoch 3, 	Batch:4, 	Train Loss = 0.949662, 	Val Loss = 1.076119
Epoch 3, 	Batch:5, 	Train Loss = 0.958146, 	Val Loss = 1.076119
Epoch 3, 	Batch:6, 	Train Loss = 0.939974, 	Val Loss = 1.076119
Epoch 3, 	Batch:7, 	Train Loss = 0.898424, 	Val Loss = 1.076119
Epoch 3, 	Batch:8, 	Train Loss = 0.884785, 	Val Loss = 1.076119
Epoch 3, 	Batch:9, 	Train Loss = 0.833147, 	Val Loss = 1.076119
Epoch 3, 	Batch:10, 	Train Loss = 0.803572, 	Val Loss = 1.076119
Epoch 3, 	Batch:11, 	Train Loss = 0.836551, 	Val Loss = 1.076119
Epoch 3, 	Batch:12, 	Train Loss = 0.833810, 	Val Loss = 1.076119
Epoch 3, 	Batch:13, 	Train Loss = 0.814071, 	Val Loss = 1.076119
Epoch 3, 	Batch:14, 	Train Loss = 0.792298, 	Val Loss = 1.076119
Epoch 3, 	Batch:15, 	Train Loss = 0.859840, 	Val Loss = 1.076119
Epoch 4, 	Batch:0, 	Train Loss = 0.675381, 	Val Loss = 0.960006
Epoch 4, 	Batch:1, 	Train Loss = 0.553096, 	Val Loss = 0.960006
Epoch 4, 	Batch:2, 	Train Loss = 0.921757, 	Val Loss = 0.960006
Epoch 4, 	Batch:3, 	Train Loss = 0.812776, 	Val Loss = 0.960006
Epoch 4, 	Batch:4, 	Train Loss = 0.967198, 	Val Loss = 0.960006
Epoch 4, 	Batch:5, 	Train Loss = 0.994264, 	Val Loss = 0.960006
Epoch 4, 	Batch:6, 	Train Loss = 0.932445, 	Val Loss = 0.960006
Epoch 4, 	Batch:7, 	Train Loss = 0.892413, 	Val Loss = 0.960006
Epoch 4, 	Batch:8, 	Train Loss = 0.895747, 	Val Loss = 0.960006
Epoch 4, 	Batch:9, 	Train Loss = 0.853277, 	Val Loss = 0.960006
Epoch 4, 	Batch:10, 	Train Loss = 0.810300, 	Val Loss = 0.960006
Epoch 4, 	Batch:11, 	Train Loss = 0.839017, 	Val Loss = 0.960006
Epoch 4, 	Batch:12, 	Train Loss = 0.835187, 	Val Loss = 0.960006
Epoch 4, 	Batch:13, 	Train Loss = 0.818101, 	Val Loss = 0.960006
Epoch 4, 	Batch:14, 	Train Loss = 0.802201, 	Val Loss = 0.960006
Epoch 4, 	Batch:15, 	Train Loss = 0.865581, 	Val Loss = 0.960006
Epoch 5, 	Batch:0, 	Train Loss = 0.392875, 	Val Loss = 0.978619
Epoch 5, 	Batch:1, 	Train Loss = 0.491410, 	Val Loss = 0.978619
Epoch 5, 	Batch:2, 	Train Loss = 0.834724, 	Val Loss = 0.978619
Epoch 5, 	Batch:3, 	Train Loss = 0.727923, 	Val Loss = 0.978619
Epoch 5, 	Batch:4, 	Train Loss = 0.848006, 	Val Loss = 0.978619
Epoch 5, 	Batch:5, 	Train Loss = 0.884079, 	Val Loss = 0.978619
Epoch 5, 	Batch:6, 	Train Loss = 0.865252, 	Val Loss = 0.978619
Epoch 5, 	Batch:7, 	Train Loss = 0.830556, 	Val Loss = 0.978619
Epoch 5, 	Batch:8, 	Train Loss = 0.827911, 	Val Loss = 0.978619
Epoch 5, 	Batch:9, 	Train Loss = 0.794654, 	Val Loss = 0.978619
Epoch 5, 	Batch:10, 	Train Loss = 0.763926, 	Val Loss = 0.978619
Epoch 5, 	Batch:11, 	Train Loss = 0.799946, 	Val Loss = 0.978619
Epoch 5, 	Batch:12, 	Train Loss = 0.804013, 	Val Loss = 0.978619
Epoch 5, 	Batch:13, 	Train Loss = 0.803879, 	Val Loss = 0.978619
Epoch 5, 	Batch:14, 	Train Loss = 0.792108, 	Val Loss = 0.978619
Epoch 5, 	Batch:15, 	Train Loss = 0.842318, 	Val Loss = 0.978619
Epoch 6, 	Batch:0, 	Train Loss = 0.457619, 	Val Loss = 0.702056
Epoch 6, 	Batch:1, 	Train Loss = 0.469535, 	Val Loss = 0.702056
Epoch 6, 	Batch:2, 	Train Loss = 0.828879, 	Val Loss = 0.702056
Epoch 6, 	Batch:3, 	Train Loss = 0.722785, 	Val Loss = 0.702056
Epoch 6, 	Batch:4, 	Train Loss = 0.839898, 	Val Loss = 0.702056
Epoch 6, 	Batch:5, 	Train Loss = 0.856517, 	Val Loss = 0.702056
