Job runs on node:
lrdn4985
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=5
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 2.665320, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 2.923479, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 2.669713, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 2.682853, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 2.733167, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 2.670624, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 2.595617, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 2.510063, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 1.340045, 	Val Loss = 1.642376
Epoch 2, 	Batch:1, 	Train Loss = 1.538771, 	Val Loss = 1.642376
Epoch 2, 	Batch:2, 	Train Loss = 1.511474, 	Val Loss = 1.642376
Epoch 2, 	Batch:3, 	Train Loss = 1.395384, 	Val Loss = 1.642376
Epoch 2, 	Batch:4, 	Train Loss = 1.325510, 	Val Loss = 1.642376
Epoch 2, 	Batch:5, 	Train Loss = 1.311216, 	Val Loss = 1.642376
Epoch 2, 	Batch:6, 	Train Loss = 1.287220, 	Val Loss = 1.642376
Epoch 2, 	Batch:7, 	Train Loss = 1.251337, 	Val Loss = 1.642376
Epoch 3, 	Batch:0, 	Train Loss = 1.577824, 	Val Loss = 1.222553
Epoch 3, 	Batch:1, 	Train Loss = 1.540686, 	Val Loss = 1.222553
Epoch 3, 	Batch:2, 	Train Loss = 1.453931, 	Val Loss = 1.222553
Epoch 3, 	Batch:3, 	Train Loss = 1.288321, 	Val Loss = 1.222553
Epoch 3, 	Batch:4, 	Train Loss = 1.204141, 	Val Loss = 1.222553
Epoch 3, 	Batch:5, 	Train Loss = 1.210009, 	Val Loss = 1.222553
Epoch 3, 	Batch:6, 	Train Loss = 1.224296, 	Val Loss = 1.222553
Epoch 3, 	Batch:7, 	Train Loss = 1.227666, 	Val Loss = 1.222553
Epoch 4, 	Batch:0, 	Train Loss = 1.232327, 	Val Loss = 1.025755
Epoch 4, 	Batch:1, 	Train Loss = 1.201224, 	Val Loss = 1.025755
Epoch 4, 	Batch:2, 	Train Loss = 1.133536, 	Val Loss = 1.025755
Epoch 4, 	Batch:3, 	Train Loss = 0.998815, 	Val Loss = 1.025755
Epoch 4, 	Batch:4, 	Train Loss = 0.957600, 	Val Loss = 1.025755
Epoch 4, 	Batch:5, 	Train Loss = 0.976603, 	Val Loss = 1.025755
Epoch 4, 	Batch:6, 	Train Loss = 1.008268, 	Val Loss = 1.025755
Epoch 4, 	Batch:7, 	Train Loss = 1.019323, 	Val Loss = 1.025755
Epoch 5, 	Batch:0, 	Train Loss = 0.956177, 	Val Loss = 0.936125
Epoch 5, 	Batch:1, 	Train Loss = 0.943206, 	Val Loss = 0.936125
