Job runs on node:
lrdn4985
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=4
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 3.029517, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 3.001094, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 2.563253, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 2.346266, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 2.290130, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 2.182303, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 2.009995, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 1.891702, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 1.458434, 	Val Loss = 1.157776
Epoch 2, 	Batch:1, 	Train Loss = 1.450647, 	Val Loss = 1.157776
Epoch 2, 	Batch:2, 	Train Loss = 1.163382, 	Val Loss = 1.157776
Epoch 2, 	Batch:3, 	Train Loss = 1.071677, 	Val Loss = 1.157776
Epoch 2, 	Batch:4, 	Train Loss = 1.050601, 	Val Loss = 1.157776
Epoch 2, 	Batch:5, 	Train Loss = 1.051367, 	Val Loss = 1.157776
Epoch 2, 	Batch:6, 	Train Loss = 0.996665, 	Val Loss = 1.157776
Epoch 2, 	Batch:7, 	Train Loss = 0.963822, 	Val Loss = 1.157776
Epoch 3, 	Batch:0, 	Train Loss = 1.123849, 	Val Loss = 0.753714
Epoch 3, 	Batch:1, 	Train Loss = 1.250093, 	Val Loss = 0.753714
Epoch 3, 	Batch:2, 	Train Loss = 0.971003, 	Val Loss = 0.753714
Epoch 3, 	Batch:3, 	Train Loss = 0.932619, 	Val Loss = 0.753714
Epoch 3, 	Batch:4, 	Train Loss = 0.976578, 	Val Loss = 0.753714
Epoch 3, 	Batch:5, 	Train Loss = 0.970371, 	Val Loss = 0.753714
Epoch 3, 	Batch:6, 	Train Loss = 0.912772, 	Val Loss = 0.753714
Epoch 3, 	Batch:7, 	Train Loss = 0.886680, 	Val Loss = 0.753714
Epoch 4, 	Batch:0, 	Train Loss = 0.891515, 	Val Loss = 0.653610
Epoch 4, 	Batch:1, 	Train Loss = 1.132096, 	Val Loss = 0.653610
Epoch 4, 	Batch:2, 	Train Loss = 0.911330, 	Val Loss = 0.653610
Epoch 4, 	Batch:3, 	Train Loss = 0.869289, 	Val Loss = 0.653610
Epoch 4, 	Batch:4, 	Train Loss = 0.924081, 	Val Loss = 0.653610
Epoch 4, 	Batch:5, 	Train Loss = 0.939920, 	Val Loss = 0.653610
Epoch 4, 	Batch:6, 	Train Loss = 0.881559, 	Val Loss = 0.653610
Epoch 4, 	Batch:7, 	Train Loss = 0.851942, 	Val Loss = 0.653610
Epoch 5, 	Batch:0, 	Train Loss = 0.920459, 	Val Loss = 0.721557
Epoch 5, 	Batch:1, 	Train Loss = 0.976327, 	Val Loss = 0.721557
Epoch 5, 	Batch:2, 	Train Loss = 0.809927, 	Val Loss = 0.721557
Epoch 5, 	Batch:3, 	Train Loss = 0.800803, 	Val Loss = 0.721557
