Job runs on node:
lrdn4992
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=6
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 0.996230, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 0.974715, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 0.946604, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.920233, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.872712, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.822600, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.769393, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.732887, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.292696, 	Val Loss = 0.365697
Epoch 2, 	Batch:1, 	Train Loss = 0.339319, 	Val Loss = 0.365697
Epoch 2, 	Batch:2, 	Train Loss = 0.403107, 	Val Loss = 0.365697
Epoch 2, 	Batch:3, 	Train Loss = 0.351362, 	Val Loss = 0.365697
Epoch 2, 	Batch:4, 	Train Loss = 0.355037, 	Val Loss = 0.365697
Epoch 2, 	Batch:5, 	Train Loss = 0.355288, 	Val Loss = 0.365697
Epoch 2, 	Batch:6, 	Train Loss = 0.334000, 	Val Loss = 0.365697
Epoch 2, 	Batch:7, 	Train Loss = 0.340798, 	Val Loss = 0.365697
Epoch 3, 	Batch:0, 	Train Loss = 0.218258, 	Val Loss = 0.316898
Epoch 3, 	Batch:1, 	Train Loss = 0.281464, 	Val Loss = 0.316898
Epoch 3, 	Batch:2, 	Train Loss = 0.350311, 	Val Loss = 0.316898
Epoch 3, 	Batch:3, 	Train Loss = 0.284710, 	Val Loss = 0.316898
Epoch 3, 	Batch:4, 	Train Loss = 0.288374, 	Val Loss = 0.316898
Epoch 3, 	Batch:5, 	Train Loss = 0.292520, 	Val Loss = 0.316898
Epoch 3, 	Batch:6, 	Train Loss = 0.276575, 	Val Loss = 0.316898
Epoch 3, 	Batch:7, 	Train Loss = 0.288181, 	Val Loss = 0.316898
Epoch 4, 	Batch:0, 	Train Loss = 0.181288, 	Val Loss = 0.281053
Epoch 4, 	Batch:1, 	Train Loss = 0.245024, 	Val Loss = 0.281053
Epoch 4, 	Batch:2, 	Train Loss = 0.317564, 	Val Loss = 0.281053
Epoch 4, 	Batch:3, 	Train Loss = 0.249484, 	Val Loss = 0.281053
Epoch 4, 	Batch:4, 	Train Loss = 0.255427, 	Val Loss = 0.281053
Epoch 4, 	Batch:5, 	Train Loss = 0.262019, 	Val Loss = 0.281053
Epoch 4, 	Batch:6, 	Train Loss = 0.245891, 	Val Loss = 0.281053
Epoch 4, 	Batch:7, 	Train Loss = 0.258771, 	Val Loss = 0.281053
Epoch 5, 	Batch:0, 	Train Loss = 0.161778, 	Val Loss = 0.258867
Epoch 5, 	Batch:1, 	Train Loss = 0.227730, 	Val Loss = 0.258867
Epoch 5, 	Batch:2, 	Train Loss = 0.300004, 	Val Loss = 0.258867
Epoch 5, 	Batch:3, 	Train Loss = 0.237696, 	Val Loss = 0.258867
Epoch 5, 	Batch:4, 	Train Loss = 0.243569, 	Val Loss = 0.258867
Epoch 5, 	Batch:5, 	Train Loss = 0.249812, 	Val Loss = 0.258867
Epoch 5, 	Batch:6, 	Train Loss = 0.233931, 	Val Loss = 0.258867
Epoch 5, 	Batch:7, 	Train Loss = 0.246412, 	Val Loss = 0.258867
Epoch 6, 	Batch:0, 	Train Loss = 0.150013, 	Val Loss = 0.244795
Epoch 6, 	Batch:1, 	Train Loss = 0.216418, 	Val Loss = 0.244795
Epoch 6, 	Batch:2, 	Train Loss = 0.289021, 	Val Loss = 0.244795
Epoch 6, 	Batch:3, 	Train Loss = 0.224260, 	Val Loss = 0.244795
Epoch 6, 	Batch:4, 	Train Loss = 0.229911, 	Val Loss = 0.244795
Epoch 6, 	Batch:5, 	Train Loss = 0.235837, 	Val Loss = 0.244795
Epoch 6, 	Batch:6, 	Train Loss = 0.221543, 	Val Loss = 0.244795
Epoch 6, 	Batch:7, 	Train Loss = 0.234341, 	Val Loss = 0.244795
Epoch 7, 	Batch:0, 	Train Loss = 0.143456, 	Val Loss = 0.234918
Epoch 7, 	Batch:1, 	Train Loss = 0.210902, 	Val Loss = 0.234918
Epoch 7, 	Batch:2, 	Train Loss = 0.283585, 	Val Loss = 0.234918
Epoch 7, 	Batch:3, 	Train Loss = 0.220163, 	Val Loss = 0.234918
Epoch 7, 	Batch:4, 	Train Loss = 0.224919, 	Val Loss = 0.234918
Epoch 7, 	Batch:5, 	Train Loss = 0.230973, 	Val Loss = 0.234918
Epoch 7, 	Batch:6, 	Train Loss = 0.217616, 	Val Loss = 0.234918
Epoch 7, 	Batch:7, 	Train Loss = 0.230671, 	Val Loss = 0.234918
Epoch 8, 	Batch:0, 	Train Loss = 0.143120, 	Val Loss = 0.235137
Epoch 8, 	Batch:1, 	Train Loss = 0.209533, 	Val Loss = 0.235137
Epoch 8, 	Batch:2, 	Train Loss = 0.281815, 	Val Loss = 0.235137
Epoch 8, 	Batch:3, 	Train Loss = 0.219896, 	Val Loss = 0.235137
Epoch 8, 	Batch:4, 	Train Loss = 0.224282, 	Val Loss = 0.235137
Epoch 8, 	Batch:5, 	Train Loss = 0.229751, 	Val Loss = 0.235137
Epoch 8, 	Batch:6, 	Train Loss = 0.215682, 	Val Loss = 0.235137
Epoch 8, 	Batch:7, 	Train Loss = 0.228520, 	Val Loss = 0.235137
Epoch 9, 	Batch:0, 	Train Loss = 0.140074, 	Val Loss = 0.230099
Epoch 9, 	Batch:1, 	Train Loss = 0.206151, 	Val Loss = 0.230099
Epoch 9, 	Batch:2, 	Train Loss = 0.278181, 	Val Loss = 0.230099
