Job runs on node:
lrdn4988
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=6
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 3.941453, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 4.031391, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 4.025618, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 3.741169, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 3.693903, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 3.707407, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 3.542764, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 3.437573, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 2.390507, 	Val Loss = 2.687452
Epoch 2, 	Batch:1, 	Train Loss = 1.910983, 	Val Loss = 2.687452
Epoch 2, 	Batch:2, 	Train Loss = 1.641011, 	Val Loss = 2.687452
Epoch 2, 	Batch:3, 	Train Loss = 1.657946, 	Val Loss = 2.687452
Epoch 2, 	Batch:4, 	Train Loss = 1.567655, 	Val Loss = 2.687452
Epoch 2, 	Batch:5, 	Train Loss = 1.547710, 	Val Loss = 2.687452
Epoch 2, 	Batch:6, 	Train Loss = 1.555964, 	Val Loss = 2.687452
Epoch 2, 	Batch:7, 	Train Loss = 1.545564, 	Val Loss = 2.687452
Epoch 3, 	Batch:0, 	Train Loss = 1.301304, 	Val Loss = 1.226401
Epoch 3, 	Batch:1, 	Train Loss = 1.208220, 	Val Loss = 1.226401
Epoch 3, 	Batch:2, 	Train Loss = 1.091818, 	Val Loss = 1.226401
Epoch 3, 	Batch:3, 	Train Loss = 1.151788, 	Val Loss = 1.226401
Epoch 3, 	Batch:4, 	Train Loss = 1.173103, 	Val Loss = 1.226401
Epoch 3, 	Batch:5, 	Train Loss = 1.155418, 	Val Loss = 1.226401
Epoch 3, 	Batch:6, 	Train Loss = 1.192551, 	Val Loss = 1.226401
Epoch 3, 	Batch:7, 	Train Loss = 1.239916, 	Val Loss = 1.226401
Epoch 4, 	Batch:0, 	Train Loss = 1.604499, 	Val Loss = 1.625588
Epoch 4, 	Batch:1, 	Train Loss = 1.353375, 	Val Loss = 1.625588
Epoch 4, 	Batch:2, 	Train Loss = 1.138422, 	Val Loss = 1.625588
Epoch 4, 	Batch:3, 	Train Loss = 1.017513, 	Val Loss = 1.625588
Epoch 4, 	Batch:4, 	Train Loss = 1.009938, 	Val Loss = 1.625588
Epoch 4, 	Batch:5, 	Train Loss = 0.973424, 	Val Loss = 1.625588
Epoch 4, 	Batch:6, 	Train Loss = 1.049965, 	Val Loss = 1.625588
Epoch 4, 	Batch:7, 	Train Loss = 1.127948, 	Val Loss = 1.625588
Epoch 5, 	Batch:0, 	Train Loss = 1.148033, 	Val Loss = 0.969125
Epoch 5, 	Batch:1, 	Train Loss = 1.083678, 	Val Loss = 0.969125
Epoch 5, 	Batch:2, 	Train Loss = 0.863397, 	Val Loss = 0.969125
Epoch 5, 	Batch:3, 	Train Loss = 0.907605, 	Val Loss = 0.969125
Epoch 5, 	Batch:4, 	Train Loss = 0.914333, 	Val Loss = 0.969125
Epoch 5, 	Batch:5, 	Train Loss = 0.950040, 	Val Loss = 0.969125
Epoch 5, 	Batch:6, 	Train Loss = 1.000750, 	Val Loss = 0.969125
Epoch 5, 	Batch:7, 	Train Loss = 1.041417, 	Val Loss = 0.969125
Epoch 6, 	Batch:0, 	Train Loss = 1.286250, 	Val Loss = 1.082887
Epoch 6, 	Batch:1, 	Train Loss = 1.160072, 	Val Loss = 1.082887
Epoch 6, 	Batch:2, 	Train Loss = 0.992839, 	Val Loss = 1.082887
Epoch 6, 	Batch:3, 	Train Loss = 0.986980, 	Val Loss = 1.082887
Epoch 6, 	Batch:4, 	Train Loss = 0.995203, 	Val Loss = 1.082887
Epoch 6, 	Batch:5, 	Train Loss = 1.003257, 	Val Loss = 1.082887
Epoch 6, 	Batch:6, 	Train Loss = 1.019034, 	Val Loss = 1.082887
Epoch 6, 	Batch:7, 	Train Loss = 1.056727, 	Val Loss = 1.082887
