Job runs on node:
lrdn4992
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=3
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=5
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 0.877495, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 0.681648, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 0.564271, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.487800, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.480022, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.453642, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.426806, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.397633, 	Val Loss = 0.000000
Epoch 1, 	Batch:8, 	Train Loss = 0.395101, 	Val Loss = 0.000000
Epoch 1, 	Batch:9, 	Train Loss = 0.372255, 	Val Loss = 0.000000
Epoch 1, 	Batch:10, 	Train Loss = 0.355914, 	Val Loss = 0.000000
Epoch 1, 	Batch:11, 	Train Loss = 0.354487, 	Val Loss = 0.000000
Epoch 1, 	Batch:12, 	Train Loss = 0.342649, 	Val Loss = 0.000000
Epoch 1, 	Batch:13, 	Train Loss = 0.330947, 	Val Loss = 0.000000
Epoch 1, 	Batch:14, 	Train Loss = 0.337407, 	Val Loss = 0.000000
Epoch 1, 	Batch:15, 	Train Loss = 0.320038, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.174372, 	Val Loss = 0.211890
Epoch 2, 	Batch:1, 	Train Loss = 0.180047, 	Val Loss = 0.211890
Epoch 2, 	Batch:2, 	Train Loss = 0.167034, 	Val Loss = 0.211890
Epoch 2, 	Batch:3, 	Train Loss = 0.147146, 	Val Loss = 0.211890
Epoch 2, 	Batch:4, 	Train Loss = 0.190095, 	Val Loss = 0.211890
Epoch 2, 	Batch:5, 	Train Loss = 0.202995, 	Val Loss = 0.211890
Epoch 2, 	Batch:6, 	Train Loss = 0.206836, 	Val Loss = 0.211890
Epoch 2, 	Batch:7, 	Train Loss = 0.195260, 	Val Loss = 0.211890
Epoch 2, 	Batch:8, 	Train Loss = 0.211347, 	Val Loss = 0.211890
Epoch 2, 	Batch:9, 	Train Loss = 0.201161, 	Val Loss = 0.211890
Epoch 2, 	Batch:10, 	Train Loss = 0.198145, 	Val Loss = 0.211890
Epoch 2, 	Batch:11, 	Train Loss = 0.209105, 	Val Loss = 0.211890
Epoch 2, 	Batch:12, 	Train Loss = 0.206316, 	Val Loss = 0.211890
Epoch 2, 	Batch:13, 	Train Loss = 0.201854, 	Val Loss = 0.211890
Epoch 2, 	Batch:14, 	Train Loss = 0.214688, 	Val Loss = 0.211890
Epoch 2, 	Batch:15, 	Train Loss = 0.203502, 	Val Loss = 0.211890
Epoch 3, 	Batch:0, 	Train Loss = 0.152580, 	Val Loss = 0.191265
Epoch 3, 	Batch:1, 	Train Loss = 0.164368, 	Val Loss = 0.191265
Epoch 3, 	Batch:2, 	Train Loss = 0.153537, 	Val Loss = 0.191265
Epoch 3, 	Batch:3, 	Train Loss = 0.133055, 	Val Loss = 0.191265
Epoch 3, 	Batch:4, 	Train Loss = 0.176843, 	Val Loss = 0.191265
Epoch 3, 	Batch:5, 	Train Loss = 0.188260, 	Val Loss = 0.191265
Epoch 3, 	Batch:6, 	Train Loss = 0.191069, 	Val Loss = 0.191265
Epoch 3, 	Batch:7, 	Train Loss = 0.179393, 	Val Loss = 0.191265
Epoch 3, 	Batch:8, 	Train Loss = 0.194394, 	Val Loss = 0.191265
Epoch 3, 	Batch:9, 	Train Loss = 0.184932, 	Val Loss = 0.191265
Epoch 3, 	Batch:10, 	Train Loss = 0.182063, 	Val Loss = 0.191265
Epoch 3, 	Batch:11, 	Train Loss = 0.191821, 	Val Loss = 0.191265
Epoch 3, 	Batch:12, 	Train Loss = 0.189267, 	Val Loss = 0.191265
Epoch 3, 	Batch:13, 	Train Loss = 0.184886, 	Val Loss = 0.191265
Epoch 3, 	Batch:14, 	Train Loss = 0.196017, 	Val Loss = 0.191265
Epoch 3, 	Batch:15, 	Train Loss = 0.186180, 	Val Loss = 0.191265
Epoch 4, 	Batch:0, 	Train Loss = 0.134594, 	Val Loss = 0.171642
Epoch 4, 	Batch:1, 	Train Loss = 0.147603, 	Val Loss = 0.171642
Epoch 4, 	Batch:2, 	Train Loss = 0.136949, 	Val Loss = 0.171642
Epoch 4, 	Batch:3, 	Train Loss = 0.119978, 	Val Loss = 0.171642
Epoch 4, 	Batch:4, 	Train Loss = 0.162377, 	Val Loss = 0.171642
Epoch 4, 	Batch:5, 	Train Loss = 0.172324, 	Val Loss = 0.171642
Epoch 4, 	Batch:6, 	Train Loss = 0.175466, 	Val Loss = 0.171642
Epoch 4, 	Batch:7, 	Train Loss = 0.166063, 	Val Loss = 0.171642
Epoch 4, 	Batch:8, 	Train Loss = 0.179291, 	Val Loss = 0.171642
Epoch 4, 	Batch:9, 	Train Loss = 0.170801, 	Val Loss = 0.171642
Epoch 4, 	Batch:10, 	Train Loss = 0.168965, 	Val Loss = 0.171642
Epoch 4, 	Batch:11, 	Train Loss = 0.179396, 	Val Loss = 0.171642
Epoch 4, 	Batch:12, 	Train Loss = 0.177114, 	Val Loss = 0.171642
Epoch 4, 	Batch:13, 	Train Loss = 0.173101, 	Val Loss = 0.171642
Epoch 4, 	Batch:14, 	Train Loss = 0.184325, 	Val Loss = 0.171642
Epoch 4, 	Batch:15, 	Train Loss = 0.175950, 	Val Loss = 0.171642
Epoch 5, 	Batch:0, 	Train Loss = 0.132678, 	Val Loss = 0.170204
Epoch 5, 	Batch:1, 	Train Loss = 0.145272, 	Val Loss = 0.170204
Epoch 5, 	Batch:2, 	Train Loss = 0.136084, 	Val Loss = 0.170204
Epoch 5, 	Batch:3, 	Train Loss = 0.120869, 	Val Loss = 0.170204
Epoch 5, 	Batch:4, 	Train Loss = 0.162017, 	Val Loss = 0.170204
Epoch 5, 	Batch:5, 	Train Loss = 0.171374, 	Val Loss = 0.170204
Epoch 5, 	Batch:6, 	Train Loss = 0.174424, 	Val Loss = 0.170204
Epoch 5, 	Batch:7, 	Train Loss = 0.165965, 	Val Loss = 0.170204
Epoch 5, 	Batch:8, 	Train Loss = 0.178521, 	Val Loss = 0.170204
Epoch 5, 	Batch:9, 	Train Loss = 0.170431, 	Val Loss = 0.170204
Epoch 5, 	Batch:10, 	Train Loss = 0.168384, 	Val Loss = 0.170204
Epoch 5, 	Batch:11, 	Train Loss = 0.178517, 	Val Loss = 0.170204
Epoch 5, 	Batch:12, 	Train Loss = 0.176537, 	Val Loss = 0.170204
Epoch 5, 	Batch:13, 	Train Loss = 0.172605, 	Val Loss = 0.170204
Epoch 5, 	Batch:14, 	Train Loss = 0.183805, 	Val Loss = 0.170204
Epoch 5, 	Batch:15, 	Train Loss = 0.175024, 	Val Loss = 0.170204
Epoch 6, 	Batch:0, 	Train Loss = 0.133433, 	Val Loss = 0.170681
Epoch 6, 	Batch:1, 	Train Loss = 0.145546, 	Val Loss = 0.170681
Epoch 6, 	Batch:2, 	Train Loss = 0.134822, 	Val Loss = 0.170681
Epoch 6, 	Batch:3, 	Train Loss = 0.119252, 	Val Loss = 0.170681
Epoch 6, 	Batch:4, 	Train Loss = 0.159842, 	Val Loss = 0.170681
Epoch 6, 	Batch:5, 	Train Loss = 0.168447, 	Val Loss = 0.170681
Epoch 6, 	Batch:6, 	Train Loss = 0.170734, 	Val Loss = 0.170681
Epoch 6, 	Batch:7, 	Train Loss = 0.161804, 	Val Loss = 0.170681
Epoch 6, 	Batch:8, 	Train Loss = 0.174004, 	Val Loss = 0.170681
Epoch 6, 	Batch:9, 	Train Loss = 0.165615, 	Val Loss = 0.170681
Epoch 6, 	Batch:10, 	Train Loss = 0.163340, 	Val Loss = 0.170681
Epoch 6, 	Batch:11, 	Train Loss = 0.172951, 	Val Loss = 0.170681
Epoch 6, 	Batch:12, 	Train Loss = 0.170699, 	Val Loss = 0.170681
Epoch 6, 	Batch:13, 	Train Loss = 0.166541, 	Val Loss = 0.170681
Epoch 6, 	Batch:14, 	Train Loss = 0.176510, 	Val Loss = 0.170681
Epoch 6, 	Batch:15, 	Train Loss = 0.168305, 	Val Loss = 0.170681
