Job runs on node:
lrdn4990
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=5
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 0.917198, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 0.886493, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 0.817491, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.752007, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.683708, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.639395, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.593225, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.537170, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.429143, 	Val Loss = 0.326486
Epoch 2, 	Batch:1, 	Train Loss = 0.447346, 	Val Loss = 0.326486
Epoch 2, 	Batch:2, 	Train Loss = 0.381926, 	Val Loss = 0.326486
Epoch 2, 	Batch:3, 	Train Loss = 0.363565, 	Val Loss = 0.326486
Epoch 2, 	Batch:4, 	Train Loss = 0.339246, 	Val Loss = 0.326486
Epoch 2, 	Batch:5, 	Train Loss = 0.333310, 	Val Loss = 0.326486
Epoch 2, 	Batch:6, 	Train Loss = 0.318416, 	Val Loss = 0.326486
Epoch 2, 	Batch:7, 	Train Loss = 0.288378, 	Val Loss = 0.326486
Epoch 3, 	Batch:0, 	Train Loss = 0.389449, 	Val Loss = 0.274056
Epoch 3, 	Batch:1, 	Train Loss = 0.408045, 	Val Loss = 0.274056
Epoch 3, 	Batch:2, 	Train Loss = 0.338169, 	Val Loss = 0.274056
Epoch 3, 	Batch:3, 	Train Loss = 0.322352, 	Val Loss = 0.274056
Epoch 3, 	Batch:4, 	Train Loss = 0.303091, 	Val Loss = 0.274056
Epoch 3, 	Batch:5, 	Train Loss = 0.302256, 	Val Loss = 0.274056
Epoch 3, 	Batch:6, 	Train Loss = 0.288924, 	Val Loss = 0.274056
Epoch 3, 	Batch:7, 	Train Loss = 0.258598, 	Val Loss = 0.274056
Epoch 4, 	Batch:0, 	Train Loss = 0.375154, 	Val Loss = 0.259293
Epoch 4, 	Batch:1, 	Train Loss = 0.389453, 	Val Loss = 0.259293
Epoch 4, 	Batch:2, 	Train Loss = 0.314484, 	Val Loss = 0.259293
Epoch 4, 	Batch:3, 	Train Loss = 0.296639, 	Val Loss = 0.259293
Epoch 4, 	Batch:4, 	Train Loss = 0.276836, 	Val Loss = 0.259293
Epoch 4, 	Batch:5, 	Train Loss = 0.277231, 	Val Loss = 0.259293
Epoch 4, 	Batch:6, 	Train Loss = 0.265970, 	Val Loss = 0.259293
Epoch 4, 	Batch:7, 	Train Loss = 0.239248, 	Val Loss = 0.259293
Epoch 5, 	Batch:0, 	Train Loss = 0.357687, 	Val Loss = 0.240724
Epoch 5, 	Batch:1, 	Train Loss = 0.372222, 	Val Loss = 0.240724
Epoch 5, 	Batch:2, 	Train Loss = 0.300373, 	Val Loss = 0.240724
Epoch 5, 	Batch:3, 	Train Loss = 0.284569, 	Val Loss = 0.240724
Epoch 5, 	Batch:4, 	Train Loss = 0.264675, 	Val Loss = 0.240724
Epoch 5, 	Batch:5, 	Train Loss = 0.264442, 	Val Loss = 0.240724
Epoch 5, 	Batch:6, 	Train Loss = 0.253712, 	Val Loss = 0.240724
Epoch 5, 	Batch:7, 	Train Loss = 0.229228, 	Val Loss = 0.240724
Epoch 6, 	Batch:0, 	Train Loss = 0.340193, 	Val Loss = 0.222449
Epoch 6, 	Batch:1, 	Train Loss = 0.355394, 	Val Loss = 0.222449
Epoch 6, 	Batch:2, 	Train Loss = 0.287694, 	Val Loss = 0.222449
Epoch 6, 	Batch:3, 	Train Loss = 0.274587, 	Val Loss = 0.222449
Epoch 6, 	Batch:4, 	Train Loss = 0.255154, 	Val Loss = 0.222449
Epoch 6, 	Batch:5, 	Train Loss = 0.254678, 	Val Loss = 0.222449
Epoch 6, 	Batch:6, 	Train Loss = 0.244238, 	Val Loss = 0.222449
Epoch 6, 	Batch:7, 	Train Loss = 0.222032, 	Val Loss = 0.222449
Epoch 7, 	Batch:0, 	Train Loss = 0.327866, 	Val Loss = 0.209885
Epoch 7, 	Batch:1, 	Train Loss = 0.339741, 	Val Loss = 0.209885
Epoch 7, 	Batch:2, 	Train Loss = 0.275111, 	Val Loss = 0.209885
Epoch 7, 	Batch:3, 	Train Loss = 0.262713, 	Val Loss = 0.209885
Epoch 7, 	Batch:4, 	Train Loss = 0.244443, 	Val Loss = 0.209885
Epoch 7, 	Batch:5, 	Train Loss = 0.244701, 	Val Loss = 0.209885
Epoch 7, 	Batch:6, 	Train Loss = 0.234468, 	Val Loss = 0.209885
Epoch 7, 	Batch:7, 	Train Loss = 0.212790, 	Val Loss = 0.209885
Epoch 8, 	Batch:0, 	Train Loss = 0.322822, 	Val Loss = 0.204430
Epoch 8, 	Batch:1, 	Train Loss = 0.333871, 	Val Loss = 0.204430
Epoch 8, 	Batch:2, 	Train Loss = 0.268846, 	Val Loss = 0.204430
Epoch 8, 	Batch:3, 	Train Loss = 0.255956, 	Val Loss = 0.204430
Epoch 8, 	Batch:4, 	Train Loss = 0.237716, 	Val Loss = 0.204430
Epoch 8, 	Batch:5, 	Train Loss = 0.238470, 	Val Loss = 0.204430
Epoch 8, 	Batch:6, 	Train Loss = 0.228474, 	Val Loss = 0.204430
Epoch 8, 	Batch:7, 	Train Loss = 0.206282, 	Val Loss = 0.204430
Epoch 9, 	Batch:0, 	Train Loss = 0.319132, 	Val Loss = 0.200752
Epoch 9, 	Batch:1, 	Train Loss = 0.330186, 	Val Loss = 0.200752
Epoch 9, 	Batch:2, 	Train Loss = 0.266203, 	Val Loss = 0.200752
Epoch 9, 	Batch:3, 	Train Loss = 0.252769, 	Val Loss = 0.200752
Epoch 9, 	Batch:4, 	Train Loss = 0.234293, 	Val Loss = 0.200752
Epoch 9, 	Batch:5, 	Train Loss = 0.235381, 	Val Loss = 0.200752
Epoch 9, 	Batch:6, 	Train Loss = 0.225593, 	Val Loss = 0.200752
Epoch 9, 	Batch:7, 	Train Loss = 0.203498, 	Val Loss = 0.200752
