Job runs on node:
lrdn4990
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=6
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 0.993901, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 0.968266, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 0.911787, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.842195, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.776871, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.723601, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.665141, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.624788, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.247208, 	Val Loss = 0.319374
Epoch 2, 	Batch:1, 	Train Loss = 0.340419, 	Val Loss = 0.319374
Epoch 2, 	Batch:2, 	Train Loss = 0.298769, 	Val Loss = 0.319374
Epoch 2, 	Batch:3, 	Train Loss = 0.302039, 	Val Loss = 0.319374
Epoch 2, 	Batch:4, 	Train Loss = 0.301118, 	Val Loss = 0.319374
Epoch 2, 	Batch:5, 	Train Loss = 0.312109, 	Val Loss = 0.319374
Epoch 2, 	Batch:6, 	Train Loss = 0.303196, 	Val Loss = 0.319374
Epoch 2, 	Batch:7, 	Train Loss = 0.300258, 	Val Loss = 0.319374
Epoch 3, 	Batch:0, 	Train Loss = 0.170585, 	Val Loss = 0.243754
Epoch 3, 	Batch:1, 	Train Loss = 0.282240, 	Val Loss = 0.243754
Epoch 3, 	Batch:2, 	Train Loss = 0.238386, 	Val Loss = 0.243754
Epoch 3, 	Batch:3, 	Train Loss = 0.246666, 	Val Loss = 0.243754
Epoch 3, 	Batch:4, 	Train Loss = 0.250117, 	Val Loss = 0.243754
Epoch 3, 	Batch:5, 	Train Loss = 0.263829, 	Val Loss = 0.243754
Epoch 3, 	Batch:6, 	Train Loss = 0.257464, 	Val Loss = 0.243754
Epoch 3, 	Batch:7, 	Train Loss = 0.258244, 	Val Loss = 0.243754
Epoch 4, 	Batch:0, 	Train Loss = 0.162340, 	Val Loss = 0.229427
Epoch 4, 	Batch:1, 	Train Loss = 0.267928, 	Val Loss = 0.229427
Epoch 4, 	Batch:2, 	Train Loss = 0.223704, 	Val Loss = 0.229427
Epoch 4, 	Batch:3, 	Train Loss = 0.231199, 	Val Loss = 0.229427
Epoch 4, 	Batch:4, 	Train Loss = 0.234139, 	Val Loss = 0.229427
Epoch 4, 	Batch:5, 	Train Loss = 0.248813, 	Val Loss = 0.229427
Epoch 4, 	Batch:6, 	Train Loss = 0.241442, 	Val Loss = 0.229427
Epoch 4, 	Batch:7, 	Train Loss = 0.241275, 	Val Loss = 0.229427
Epoch 5, 	Batch:0, 	Train Loss = 0.160000, 	Val Loss = 0.219116
Epoch 5, 	Batch:1, 	Train Loss = 0.258846, 	Val Loss = 0.219116
Epoch 5, 	Batch:2, 	Train Loss = 0.218298, 	Val Loss = 0.219116
Epoch 5, 	Batch:3, 	Train Loss = 0.226109, 	Val Loss = 0.219116
Epoch 5, 	Batch:4, 	Train Loss = 0.229273, 	Val Loss = 0.219116
Epoch 5, 	Batch:5, 	Train Loss = 0.243380, 	Val Loss = 0.219116
Epoch 5, 	Batch:6, 	Train Loss = 0.235579, 	Val Loss = 0.219116
Epoch 5, 	Batch:7, 	Train Loss = 0.235414, 	Val Loss = 0.219116
Epoch 6, 	Batch:0, 	Train Loss = 0.150443, 	Val Loss = 0.211464
Epoch 6, 	Batch:1, 	Train Loss = 0.251428, 	Val Loss = 0.211464
Epoch 6, 	Batch:2, 	Train Loss = 0.209823, 	Val Loss = 0.211464
