Job runs on node:
lrdn4992
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=5
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=5
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 2.310055, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 2.521232, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 2.659133, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 2.551016, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 2.345988, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 2.189745, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 2.123715, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 2.044522, 	Val Loss = 0.000000
Epoch 1, 	Batch:8, 	Train Loss = 1.973561, 	Val Loss = 0.000000
Epoch 1, 	Batch:9, 	Train Loss = 1.863145, 	Val Loss = 0.000000
Epoch 1, 	Batch:10, 	Train Loss = 1.879315, 	Val Loss = 0.000000
Epoch 1, 	Batch:11, 	Train Loss = 1.807753, 	Val Loss = 0.000000
Epoch 1, 	Batch:12, 	Train Loss = 1.733788, 	Val Loss = 0.000000
Epoch 1, 	Batch:13, 	Train Loss = 1.709299, 	Val Loss = 0.000000
Epoch 1, 	Batch:14, 	Train Loss = 1.655440, 	Val Loss = 0.000000
Epoch 1, 	Batch:15, 	Train Loss = 1.609906, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 1.454899, 	Val Loss = 1.226683
Epoch 2, 	Batch:1, 	Train Loss = 1.082736, 	Val Loss = 1.226683
Epoch 2, 	Batch:2, 	Train Loss = 1.138849, 	Val Loss = 1.226683
Epoch 2, 	Batch:3, 	Train Loss = 1.147172, 	Val Loss = 1.226683
Epoch 2, 	Batch:4, 	Train Loss = 1.227997, 	Val Loss = 1.226683
Epoch 2, 	Batch:5, 	Train Loss = 1.278651, 	Val Loss = 1.226683
Epoch 2, 	Batch:6, 	Train Loss = 1.212363, 	Val Loss = 1.226683
Epoch 2, 	Batch:7, 	Train Loss = 1.181733, 	Val Loss = 1.226683
Epoch 2, 	Batch:8, 	Train Loss = 1.182714, 	Val Loss = 1.226683
Epoch 2, 	Batch:9, 	Train Loss = 1.122649, 	Val Loss = 1.226683
Epoch 2, 	Batch:10, 	Train Loss = 1.154099, 	Val Loss = 1.226683
Epoch 2, 	Batch:11, 	Train Loss = 1.097325, 	Val Loss = 1.226683
Epoch 2, 	Batch:12, 	Train Loss = 1.049422, 	Val Loss = 1.226683
Epoch 2, 	Batch:13, 	Train Loss = 1.031498, 	Val Loss = 1.226683
Epoch 2, 	Batch:14, 	Train Loss = 0.993244, 	Val Loss = 1.226683
Epoch 2, 	Batch:15, 	Train Loss = 0.976382, 	Val Loss = 1.226683
Epoch 3, 	Batch:0, 	Train Loss = 1.290433, 	Val Loss = 1.024793
Epoch 3, 	Batch:1, 	Train Loss = 0.980137, 	Val Loss = 1.024793
Epoch 3, 	Batch:2, 	Train Loss = 1.071548, 	Val Loss = 1.024793
Epoch 3, 	Batch:3, 	Train Loss = 1.036081, 	Val Loss = 1.024793
Epoch 3, 	Batch:4, 	Train Loss = 1.093823, 	Val Loss = 1.024793
Epoch 3, 	Batch:5, 	Train Loss = 1.070610, 	Val Loss = 1.024793
Epoch 3, 	Batch:6, 	Train Loss = 1.044980, 	Val Loss = 1.024793
Epoch 3, 	Batch:7, 	Train Loss = 1.018707, 	Val Loss = 1.024793
Epoch 3, 	Batch:8, 	Train Loss = 1.040439, 	Val Loss = 1.024793
Epoch 3, 	Batch:9, 	Train Loss = 0.996037, 	Val Loss = 1.024793
Epoch 3, 	Batch:10, 	Train Loss = 1.035925, 	Val Loss = 1.024793
Epoch 3, 	Batch:11, 	Train Loss = 0.993483, 	Val Loss = 1.024793
Epoch 3, 	Batch:12, 	Train Loss = 0.951501, 	Val Loss = 1.024793
Epoch 3, 	Batch:13, 	Train Loss = 0.953077, 	Val Loss = 1.024793
Epoch 3, 	Batch:14, 	Train Loss = 0.934377, 	Val Loss = 1.024793
Epoch 3, 	Batch:15, 	Train Loss = 0.920494, 	Val Loss = 1.024793
Epoch 4, 	Batch:0, 	Train Loss = 1.316813, 	Val Loss = 0.774859
Epoch 4, 	Batch:1, 	Train Loss = 0.984454, 	Val Loss = 0.774859
Epoch 4, 	Batch:2, 	Train Loss = 1.061555, 	Val Loss = 0.774859
Epoch 4, 	Batch:3, 	Train Loss = 1.021614, 	Val Loss = 0.774859
Epoch 4, 	Batch:4, 	Train Loss = 1.037455, 	Val Loss = 0.774859
Epoch 4, 	Batch:5, 	Train Loss = 1.060468, 	Val Loss = 0.774859
Epoch 4, 	Batch:6, 	Train Loss = 1.036335, 	Val Loss = 0.774859
Epoch 4, 	Batch:7, 	Train Loss = 0.999657, 	Val Loss = 0.774859
Epoch 4, 	Batch:8, 	Train Loss = 1.000296, 	Val Loss = 0.774859
Epoch 4, 	Batch:9, 	Train Loss = 0.940403, 	Val Loss = 0.774859
Epoch 4, 	Batch:10, 	Train Loss = 0.977856, 	Val Loss = 0.774859
Epoch 4, 	Batch:11, 	Train Loss = 0.927053, 	Val Loss = 0.774859
Epoch 4, 	Batch:12, 	Train Loss = 0.880424, 	Val Loss = 0.774859
Epoch 4, 	Batch:13, 	Train Loss = 0.868051, 	Val Loss = 0.774859
Epoch 4, 	Batch:14, 	Train Loss = 0.845959, 	Val Loss = 0.774859
Epoch 4, 	Batch:15, 	Train Loss = 0.839478, 	Val Loss = 0.774859
Epoch 5, 	Batch:0, 	Train Loss = 1.046381, 	Val Loss = 0.989899
Epoch 5, 	Batch:1, 	Train Loss = 0.800375, 	Val Loss = 0.989899
Epoch 5, 	Batch:2, 	Train Loss = 0.870452, 	Val Loss = 0.989899
Epoch 5, 	Batch:3, 	Train Loss = 0.832720, 	Val Loss = 0.989899
Epoch 5, 	Batch:4, 	Train Loss = 0.897274, 	Val Loss = 0.989899
Epoch 5, 	Batch:5, 	Train Loss = 0.926600, 	Val Loss = 0.989899
Epoch 5, 	Batch:6, 	Train Loss = 0.904398, 	Val Loss = 0.989899
Epoch 5, 	Batch:7, 	Train Loss = 0.882462, 	Val Loss = 0.989899
Epoch 5, 	Batch:8, 	Train Loss = 0.886527, 	Val Loss = 0.989899
Epoch 5, 	Batch:9, 	Train Loss = 0.833911, 	Val Loss = 0.989899
Epoch 5, 	Batch:10, 	Train Loss = 0.872071, 	Val Loss = 0.989899
Epoch 5, 	Batch:11, 	Train Loss = 0.832602, 	Val Loss = 0.989899
Epoch 5, 	Batch:12, 	Train Loss = 0.791790, 	Val Loss = 0.989899
Epoch 5, 	Batch:13, 	Train Loss = 0.786263, 	Val Loss = 0.989899
Epoch 5, 	Batch:14, 	Train Loss = 0.759755, 	Val Loss = 0.989899
Epoch 5, 	Batch:15, 	Train Loss = 0.752619, 	Val Loss = 0.989899
Epoch 6, 	Batch:0, 	Train Loss = 1.222505, 	Val Loss = 0.864557
Epoch 6, 	Batch:1, 	Train Loss = 0.942908, 	Val Loss = 0.864557
Epoch 6, 	Batch:2, 	Train Loss = 0.993860, 	Val Loss = 0.864557
Epoch 6, 	Batch:3, 	Train Loss = 0.940226, 	Val Loss = 0.864557
