Job runs on node:
lrdn4992
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=3
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=5
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 2.864072, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 2.487846, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 2.261787, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 2.193441, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 2.122999, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 2.081534, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 2.035387, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 1.974415, 	Val Loss = 0.000000
Epoch 1, 	Batch:8, 	Train Loss = 1.925733, 	Val Loss = 0.000000
Epoch 1, 	Batch:9, 	Train Loss = 1.857489, 	Val Loss = 0.000000
Epoch 1, 	Batch:10, 	Train Loss = 1.787473, 	Val Loss = 0.000000
Epoch 1, 	Batch:11, 	Train Loss = 1.729743, 	Val Loss = 0.000000
Epoch 1, 	Batch:12, 	Train Loss = 1.665284, 	Val Loss = 0.000000
Epoch 1, 	Batch:13, 	Train Loss = 1.649564, 	Val Loss = 0.000000
Epoch 1, 	Batch:14, 	Train Loss = 1.590657, 	Val Loss = 0.000000
Epoch 1, 	Batch:15, 	Train Loss = 1.527618, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.392100, 	Val Loss = 0.831092
Epoch 2, 	Batch:1, 	Train Loss = 0.487710, 	Val Loss = 0.831092
Epoch 2, 	Batch:2, 	Train Loss = 0.562862, 	Val Loss = 0.831092
Epoch 2, 	Batch:3, 	Train Loss = 0.579409, 	Val Loss = 0.831092
Epoch 2, 	Batch:4, 	Train Loss = 0.664763, 	Val Loss = 0.831092
Epoch 2, 	Batch:5, 	Train Loss = 0.676107, 	Val Loss = 0.831092
Epoch 2, 	Batch:6, 	Train Loss = 0.740670, 	Val Loss = 0.831092
Epoch 2, 	Batch:7, 	Train Loss = 0.718869, 	Val Loss = 0.831092
Epoch 2, 	Batch:8, 	Train Loss = 0.729590, 	Val Loss = 0.831092
Epoch 2, 	Batch:9, 	Train Loss = 0.715489, 	Val Loss = 0.831092
Epoch 2, 	Batch:10, 	Train Loss = 0.692717, 	Val Loss = 0.831092
Epoch 2, 	Batch:11, 	Train Loss = 0.689969, 	Val Loss = 0.831092
Epoch 2, 	Batch:12, 	Train Loss = 0.689020, 	Val Loss = 0.831092
Epoch 2, 	Batch:13, 	Train Loss = 0.722959, 	Val Loss = 0.831092
Epoch 2, 	Batch:14, 	Train Loss = 0.698645, 	Val Loss = 0.831092
Epoch 2, 	Batch:15, 	Train Loss = 0.672655, 	Val Loss = 0.831092
Epoch 3, 	Batch:0, 	Train Loss = 0.234347, 	Val Loss = 0.625402
Epoch 3, 	Batch:1, 	Train Loss = 0.340076, 	Val Loss = 0.625402
Epoch 3, 	Batch:2, 	Train Loss = 0.428465, 	Val Loss = 0.625402
Epoch 3, 	Batch:3, 	Train Loss = 0.483181, 	Val Loss = 0.625402
Epoch 3, 	Batch:4, 	Train Loss = 0.572475, 	Val Loss = 0.625402
Epoch 3, 	Batch:5, 	Train Loss = 0.570442, 	Val Loss = 0.625402
Epoch 3, 	Batch:6, 	Train Loss = 0.626913, 	Val Loss = 0.625402
Epoch 3, 	Batch:7, 	Train Loss = 0.622567, 	Val Loss = 0.625402
Epoch 3, 	Batch:8, 	Train Loss = 0.627062, 	Val Loss = 0.625402
Epoch 3, 	Batch:9, 	Train Loss = 0.611505, 	Val Loss = 0.625402
Epoch 3, 	Batch:10, 	Train Loss = 0.596156, 	Val Loss = 0.625402
Epoch 3, 	Batch:11, 	Train Loss = 0.590833, 	Val Loss = 0.625402
Epoch 3, 	Batch:12, 	Train Loss = 0.583927, 	Val Loss = 0.625402
Epoch 3, 	Batch:13, 	Train Loss = 0.610080, 	Val Loss = 0.625402
Epoch 3, 	Batch:14, 	Train Loss = 0.591943, 	Val Loss = 0.625402
Epoch 3, 	Batch:15, 	Train Loss = 0.569721, 	Val Loss = 0.625402
Epoch 4, 	Batch:0, 	Train Loss = 0.225285, 	Val Loss = 0.539271
Epoch 4, 	Batch:1, 	Train Loss = 0.278923, 	Val Loss = 0.539271
Epoch 4, 	Batch:2, 	Train Loss = 0.328271, 	Val Loss = 0.539271
Epoch 4, 	Batch:3, 	Train Loss = 0.360227, 	Val Loss = 0.539271
Epoch 4, 	Batch:4, 	Train Loss = 0.427899, 	Val Loss = 0.539271
Epoch 4, 	Batch:5, 	Train Loss = 0.434471, 	Val Loss = 0.539271
Epoch 4, 	Batch:6, 	Train Loss = 0.489191, 	Val Loss = 0.539271
Epoch 4, 	Batch:7, 	Train Loss = 0.489441, 	Val Loss = 0.539271
Epoch 4, 	Batch:8, 	Train Loss = 0.494590, 	Val Loss = 0.539271
Epoch 4, 	Batch:9, 	Train Loss = 0.489702, 	Val Loss = 0.539271
Epoch 4, 	Batch:10, 	Train Loss = 0.481081, 	Val Loss = 0.539271
Epoch 4, 	Batch:11, 	Train Loss = 0.484192, 	Val Loss = 0.539271
Epoch 4, 	Batch:12, 	Train Loss = 0.488976, 	Val Loss = 0.539271
Epoch 4, 	Batch:13, 	Train Loss = 0.521602, 	Val Loss = 0.539271
Epoch 4, 	Batch:14, 	Train Loss = 0.506626, 	Val Loss = 0.539271
Epoch 4, 	Batch:15, 	Train Loss = 0.489728, 	Val Loss = 0.539271
Epoch 5, 	Batch:0, 	Train Loss = 0.219267, 	Val Loss = 0.492176
Epoch 5, 	Batch:1, 	Train Loss = 0.298191, 	Val Loss = 0.492176
Epoch 5, 	Batch:2, 	Train Loss = 0.353003, 	Val Loss = 0.492176
Epoch 5, 	Batch:3, 	Train Loss = 0.400441, 	Val Loss = 0.492176
Epoch 5, 	Batch:4, 	Train Loss = 0.487160, 	Val Loss = 0.492176
Epoch 5, 	Batch:5, 	Train Loss = 0.494094, 	Val Loss = 0.492176
Epoch 5, 	Batch:6, 	Train Loss = 0.535375, 	Val Loss = 0.492176
Epoch 5, 	Batch:7, 	Train Loss = 0.513529, 	Val Loss = 0.492176
Epoch 5, 	Batch:8, 	Train Loss = 0.517556, 	Val Loss = 0.492176
Epoch 5, 	Batch:9, 	Train Loss = 0.512789, 	Val Loss = 0.492176
Epoch 5, 	Batch:10, 	Train Loss = 0.505040, 	Val Loss = 0.492176
Epoch 5, 	Batch:11, 	Train Loss = 0.508442, 	Val Loss = 0.492176
Epoch 5, 	Batch:12, 	Train Loss = 0.501804, 	Val Loss = 0.492176
Epoch 5, 	Batch:13, 	Train Loss = 0.530190, 	Val Loss = 0.492176
Epoch 5, 	Batch:14, 	Train Loss = 0.517374, 	Val Loss = 0.492176
Epoch 5, 	Batch:15, 	Train Loss = 0.504175, 	Val Loss = 0.492176
Epoch 6, 	Batch:0, 	Train Loss = 0.253330, 	Val Loss = 0.510547
Epoch 6, 	Batch:1, 	Train Loss = 0.278693, 	Val Loss = 0.510547
Epoch 6, 	Batch:2, 	Train Loss = 0.333135, 	Val Loss = 0.510547
Epoch 6, 	Batch:3, 	Train Loss = 0.367680, 	Val Loss = 0.510547
Epoch 6, 	Batch:4, 	Train Loss = 0.418134, 	Val Loss = 0.510547
Epoch 6, 	Batch:5, 	Train Loss = 0.424761, 	Val Loss = 0.510547
Epoch 6, 	Batch:6, 	Train Loss = 0.471497, 	Val Loss = 0.510547
Epoch 6, 	Batch:7, 	Train Loss = 0.472364, 	Val Loss = 0.510547
Epoch 6, 	Batch:8, 	Train Loss = 0.472787, 	Val Loss = 0.510547
Epoch 6, 	Batch:9, 	Train Loss = 0.471770, 	Val Loss = 0.510547
Epoch 6, 	Batch:10, 	Train Loss = 0.463653, 	Val Loss = 0.510547
Epoch 6, 	Batch:11, 	Train Loss = 0.464476, 	Val Loss = 0.510547
Epoch 6, 	Batch:12, 	Train Loss = 0.463773, 	Val Loss = 0.510547
Epoch 6, 	Batch:13, 	Train Loss = 0.491463, 	Val Loss = 0.510547
Epoch 6, 	Batch:14, 	Train Loss = 0.480256, 	Val Loss = 0.510547
Epoch 6, 	Batch:15, 	Train Loss = 0.462358, 	Val Loss = 0.510547
Epoch 7, 	Batch:0, 	Train Loss = 0.193415, 	Val Loss = 0.461376
Epoch 7, 	Batch:1, 	Train Loss = 0.281975, 	Val Loss = 0.461376
Epoch 7, 	Batch:2, 	Train Loss = 0.325937, 	Val Loss = 0.461376
Epoch 7, 	Batch:3, 	Train Loss = 0.338194, 	Val Loss = 0.461376
Epoch 7, 	Batch:4, 	Train Loss = 0.400781, 	Val Loss = 0.461376
Epoch 7, 	Batch:5, 	Train Loss = 0.400883, 	Val Loss = 0.461376
Epoch 7, 	Batch:6, 	Train Loss = 0.459002, 	Val Loss = 0.461376
Epoch 7, 	Batch:7, 	Train Loss = 0.453234, 	Val Loss = 0.461376
Epoch 7, 	Batch:8, 	Train Loss = 0.459325, 	Val Loss = 0.461376
Epoch 7, 	Batch:9, 	Train Loss = 0.452305, 	Val Loss = 0.461376
Epoch 7, 	Batch:10, 	Train Loss = 0.443371, 	Val Loss = 0.461376
Epoch 7, 	Batch:11, 	Train Loss = 0.442814, 	Val Loss = 0.461376
Epoch 7, 	Batch:12, 	Train Loss = 0.440966, 	Val Loss = 0.461376
Epoch 7, 	Batch:13, 	Train Loss = 0.467506, 	Val Loss = 0.461376
Epoch 7, 	Batch:14, 	Train Loss = 0.450967, 	Val Loss = 0.461376
Epoch 7, 	Batch:15, 	Train Loss = 0.430653, 	Val Loss = 0.461376
Epoch 8, 	Batch:0, 	Train Loss = 0.151143, 	Val Loss = 0.490415
Epoch 8, 	Batch:1, 	Train Loss = 0.215291, 	Val Loss = 0.490415
Epoch 8, 	Batch:2, 	Train Loss = 0.261469, 	Val Loss = 0.490415
Epoch 8, 	Batch:3, 	Train Loss = 0.313169, 	Val Loss = 0.490415
Epoch 8, 	Batch:4, 	Train Loss = 0.383782, 	Val Loss = 0.490415
Epoch 8, 	Batch:5, 	Train Loss = 0.389538, 	Val Loss = 0.490415
Epoch 8, 	Batch:6, 	Train Loss = 0.436664, 	Val Loss = 0.490415
Epoch 8, 	Batch:7, 	Train Loss = 0.424957, 	Val Loss = 0.490415
Epoch 8, 	Batch:8, 	Train Loss = 0.434988, 	Val Loss = 0.490415
Epoch 8, 	Batch:9, 	Train Loss = 0.428428, 	Val Loss = 0.490415
Epoch 8, 	Batch:10, 	Train Loss = 0.421555, 	Val Loss = 0.490415
Epoch 8, 	Batch:11, 	Train Loss = 0.426655, 	Val Loss = 0.490415
Epoch 8, 	Batch:12, 	Train Loss = 0.423658, 	Val Loss = 0.490415
Epoch 8, 	Batch:13, 	Train Loss = 0.451232, 	Val Loss = 0.490415
