Job runs on node:
lrdn4985
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=6
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 3.160281, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 3.161252, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 3.056052, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 2.892946, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 2.972266, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 2.824993, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 2.697781, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 2.651679, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 1.374032, 	Val Loss = 1.766903
Epoch 2, 	Batch:1, 	Train Loss = 1.378963, 	Val Loss = 1.766903
Epoch 2, 	Batch:2, 	Train Loss = 1.141066, 	Val Loss = 1.766903
Epoch 2, 	Batch:3, 	Train Loss = 1.164843, 	Val Loss = 1.766903
Epoch 2, 	Batch:4, 	Train Loss = 1.249372, 	Val Loss = 1.766903
Epoch 2, 	Batch:5, 	Train Loss = 1.245653, 	Val Loss = 1.766903
Epoch 2, 	Batch:6, 	Train Loss = 1.266780, 	Val Loss = 1.766903
Epoch 2, 	Batch:7, 	Train Loss = 1.293828, 	Val Loss = 1.766903
Epoch 3, 	Batch:0, 	Train Loss = 1.522453, 	Val Loss = 1.172950
Epoch 3, 	Batch:1, 	Train Loss = 1.357108, 	Val Loss = 1.172950
Epoch 3, 	Batch:2, 	Train Loss = 1.115661, 	Val Loss = 1.172950
Epoch 3, 	Batch:3, 	Train Loss = 1.105816, 	Val Loss = 1.172950
Epoch 3, 	Batch:4, 	Train Loss = 1.161152, 	Val Loss = 1.172950
Epoch 3, 	Batch:5, 	Train Loss = 1.131547, 	Val Loss = 1.172950
Epoch 3, 	Batch:6, 	Train Loss = 1.198088, 	Val Loss = 1.172950
Epoch 3, 	Batch:7, 	Train Loss = 1.219914, 	Val Loss = 1.172950
Epoch 4, 	Batch:0, 	Train Loss = 1.038246, 	Val Loss = 1.358545
Epoch 4, 	Batch:1, 	Train Loss = 0.959132, 	Val Loss = 1.358545
Epoch 4, 	Batch:2, 	Train Loss = 0.899240, 	Val Loss = 1.358545
Epoch 4, 	Batch:3, 	Train Loss = 0.915313, 	Val Loss = 1.358545
Epoch 4, 	Batch:4, 	Train Loss = 0.995278, 	Val Loss = 1.358545
Epoch 4, 	Batch:5, 	Train Loss = 0.986180, 	Val Loss = 1.358545
Epoch 4, 	Batch:6, 	Train Loss = 1.064172, 	Val Loss = 1.358545
Epoch 4, 	Batch:7, 	Train Loss = 1.084942, 	Val Loss = 1.358545
Epoch 5, 	Batch:0, 	Train Loss = 1.020663, 	Val Loss = 0.867707
Epoch 5, 	Batch:1, 	Train Loss = 0.867176, 	Val Loss = 0.867707
Epoch 5, 	Batch:2, 	Train Loss = 0.736411, 	Val Loss = 0.867707
Epoch 5, 	Batch:3, 	Train Loss = 0.708930, 	Val Loss = 0.867707
Epoch 5, 	Batch:4, 	Train Loss = 0.788469, 	Val Loss = 0.867707
Epoch 5, 	Batch:5, 	Train Loss = 0.757488, 	Val Loss = 0.867707
Epoch 5, 	Batch:6, 	Train Loss = 0.833007, 	Val Loss = 0.867707
Epoch 5, 	Batch:7, 	Train Loss = 0.836557, 	Val Loss = 0.867707
Epoch 6, 	Batch:0, 	Train Loss = 0.823956, 	Val Loss = 0.635364
Epoch 6, 	Batch:1, 	Train Loss = 0.787896, 	Val Loss = 0.635364
Epoch 6, 	Batch:2, 	Train Loss = 0.674466, 	Val Loss = 0.635364
Epoch 6, 	Batch:3, 	Train Loss = 0.650543, 	Val Loss = 0.635364
Epoch 6, 	Batch:4, 	Train Loss = 0.741879, 	Val Loss = 0.635364
Epoch 6, 	Batch:5, 	Train Loss = 0.710518, 	Val Loss = 0.635364
Epoch 6, 	Batch:6, 	Train Loss = 0.792278, 	Val Loss = 0.635364
Epoch 6, 	Batch:7, 	Train Loss = 0.823663, 	Val Loss = 0.635364
Epoch 7, 	Batch:0, 	Train Loss = 0.829788, 	Val Loss = 0.980119
Epoch 7, 	Batch:1, 	Train Loss = 0.836345, 	Val Loss = 0.980119
Epoch 7, 	Batch:2, 	Train Loss = 0.758800, 	Val Loss = 0.980119
Epoch 7, 	Batch:3, 	Train Loss = 0.756403, 	Val Loss = 0.980119
Epoch 7, 	Batch:4, 	Train Loss = 0.776809, 	Val Loss = 0.980119
Epoch 7, 	Batch:5, 	Train Loss = 0.788458, 	Val Loss = 0.980119
Epoch 7, 	Batch:6, 	Train Loss = 0.869762, 	Val Loss = 0.980119
Epoch 7, 	Batch:7, 	Train Loss = 0.920884, 	Val Loss = 0.980119
Epoch 8, 	Batch:0, 	Train Loss = 1.005384, 	Val Loss = 0.634606
Epoch 8, 	Batch:1, 	Train Loss = 0.872098, 	Val Loss = 0.634606
Epoch 8, 	Batch:2, 	Train Loss = 0.791368, 	Val Loss = 0.634606
Epoch 8, 	Batch:3, 	Train Loss = 0.804878, 	Val Loss = 0.634606
Epoch 8, 	Batch:4, 	Train Loss = 0.853999, 	Val Loss = 0.634606
Epoch 8, 	Batch:5, 	Train Loss = 0.830898, 	Val Loss = 0.634606
Epoch 8, 	Batch:6, 	Train Loss = 0.892800, 	Val Loss = 0.634606
Epoch 8, 	Batch:7, 	Train Loss = 0.911020, 	Val Loss = 0.634606
Epoch 9, 	Batch:0, 	Train Loss = 0.748541, 	Val Loss = 0.710169
Epoch 9, 	Batch:1, 	Train Loss = 0.769482, 	Val Loss = 0.710169
Epoch 9, 	Batch:2, 	Train Loss = 0.715509, 	Val Loss = 0.710169
Epoch 9, 	Batch:3, 	Train Loss = 0.692198, 	Val Loss = 0.710169
Epoch 9, 	Batch:4, 	Train Loss = 0.744102, 	Val Loss = 0.710169
Epoch 9, 	Batch:5, 	Train Loss = 0.730539, 	Val Loss = 0.710169
Epoch 9, 	Batch:6, 	Train Loss = 0.751603, 	Val Loss = 0.710169
Epoch 9, 	Batch:7, 	Train Loss = 0.820406, 	Val Loss = 0.710169
Epoch 10, 	Batch:0, 	Train Loss = 1.073367, 	Val Loss = 0.785939
Epoch 10, 	Batch:1, 	Train Loss = 0.882982, 	Val Loss = 0.785939
Epoch 10, 	Batch:2, 	Train Loss = 0.755689, 	Val Loss = 0.785939
Epoch 10, 	Batch:3, 	Train Loss = 0.737031, 	Val Loss = 0.785939
Epoch 10, 	Batch:4, 	Train Loss = 0.804492, 	Val Loss = 0.785939
Epoch 10, 	Batch:5, 	Train Loss = 0.825213, 	Val Loss = 0.785939
Epoch 10, 	Batch:6, 	Train Loss = 0.814995, 	Val Loss = 0.785939
Epoch 10, 	Batch:7, 	Train Loss = 0.873693, 	Val Loss = 0.785939
Epoch 11, 	Batch:0, 	Train Loss = 0.946156, 	Val Loss = 0.710456
Epoch 11, 	Batch:1, 	Train Loss = 0.921300, 	Val Loss = 0.710456
Epoch 11, 	Batch:2, 	Train Loss = 0.845996, 	Val Loss = 0.710456
Epoch 11, 	Batch:3, 	Train Loss = 0.851448, 	Val Loss = 0.710456
Epoch 11, 	Batch:4, 	Train Loss = 0.876969, 	Val Loss = 0.710456
Epoch 11, 	Batch:5, 	Train Loss = 0.880494, 	Val Loss = 0.710456
Epoch 11, 	Batch:6, 	Train Loss = 0.925498, 	Val Loss = 0.710456
Epoch 11, 	Batch:7, 	Train Loss = 0.949006, 	Val Loss = 0.710456
Epoch 12, 	Batch:0, 	Train Loss = 0.685166, 	Val Loss = 0.952800
Epoch 12, 	Batch:1, 	Train Loss = 0.760695, 	Val Loss = 0.952800
Epoch 12, 	Batch:2, 	Train Loss = 0.726462, 	Val Loss = 0.952800
Epoch 12, 	Batch:3, 	Train Loss = 0.741920, 	Val Loss = 0.952800
Epoch 12, 	Batch:4, 	Train Loss = 0.815793, 	Val Loss = 0.952800
Epoch 12, 	Batch:5, 	Train Loss = 0.795542, 	Val Loss = 0.952800
Epoch 12, 	Batch:6, 	Train Loss = 0.860357, 	Val Loss = 0.952800
Epoch 12, 	Batch:7, 	Train Loss = 0.937392, 	Val Loss = 0.952800
Epoch 13, 	Batch:0, 	Train Loss = 0.935885, 	Val Loss = 0.933138
Epoch 13, 	Batch:1, 	Train Loss = 0.911702, 	Val Loss = 0.933138
Epoch 13, 	Batch:2, 	Train Loss = 0.810230, 	Val Loss = 0.933138
Epoch 13, 	Batch:3, 	Train Loss = 0.759952, 	Val Loss = 0.933138
Epoch 13, 	Batch:4, 	Train Loss = 0.850639, 	Val Loss = 0.933138
Epoch 13, 	Batch:5, 	Train Loss = 0.866199, 	Val Loss = 0.933138
Epoch 13, 	Batch:6, 	Train Loss = 0.924411, 	Val Loss = 0.933138
Epoch 13, 	Batch:7, 	Train Loss = 0.943858, 	Val Loss = 0.933138
Epoch 14, 	Batch:0, 	Train Loss = 0.970478, 	Val Loss = 0.805394
Epoch 14, 	Batch:1, 	Train Loss = 0.930657, 	Val Loss = 0.805394
Epoch 14, 	Batch:2, 	Train Loss = 0.807667, 	Val Loss = 0.805394
Epoch 14, 	Batch:3, 	Train Loss = 0.789249, 	Val Loss = 0.805394
Epoch 14, 	Batch:4, 	Train Loss = 0.859689, 	Val Loss = 0.805394
Epoch 14, 	Batch:5, 	Train Loss = 0.879537, 	Val Loss = 0.805394
Epoch 14, 	Batch:6, 	Train Loss = 0.942407, 	Val Loss = 0.805394
Epoch 14, 	Batch:7, 	Train Loss = 0.980838, 	Val Loss = 0.805394
Epoch 15, 	Batch:0, 	Train Loss = 0.939263, 	Val Loss = 0.785865
Epoch 15, 	Batch:1, 	Train Loss = 0.903409, 	Val Loss = 0.785865
Epoch 15, 	Batch:2, 	Train Loss = 0.832847, 	Val Loss = 0.785865
Epoch 15, 	Batch:3, 	Train Loss = 0.816303, 	Val Loss = 0.785865
Epoch 15, 	Batch:4, 	Train Loss = 0.857450, 	Val Loss = 0.785865
Epoch 15, 	Batch:5, 	Train Loss = 0.861124, 	Val Loss = 0.785865
Epoch 15, 	Batch:6, 	Train Loss = 0.913807, 	Val Loss = 0.785865
Epoch 15, 	Batch:7, 	Train Loss = 0.973905, 	Val Loss = 0.785865
Epoch 16, 	Batch:0, 	Train Loss = 0.947385, 	Val Loss = 0.907374
Epoch 16, 	Batch:1, 	Train Loss = 0.768792, 	Val Loss = 0.907374
Epoch 16, 	Batch:2, 	Train Loss = 0.683923, 	Val Loss = 0.907374
Epoch 16, 	Batch:3, 	Train Loss = 0.707304, 	Val Loss = 0.907374
Epoch 16, 	Batch:4, 	Train Loss = 0.775598, 	Val Loss = 0.907374
Epoch 16, 	Batch:5, 	Train Loss = 0.786483, 	Val Loss = 0.907374
Epoch 16, 	Batch:6, 	Train Loss = 0.844293, 	Val Loss = 0.907374
Epoch 16, 	Batch:7, 	Train Loss = 0.853860, 	Val Loss = 0.907374
Epoch 17, 	Batch:0, 	Train Loss = 0.882423, 	Val Loss = 0.844172
Epoch 17, 	Batch:1, 	Train Loss = 0.859477, 	Val Loss = 0.844172
Epoch 17, 	Batch:2, 	Train Loss = 0.763809, 	Val Loss = 0.844172
Epoch 17, 	Batch:3, 	Train Loss = 0.761064, 	Val Loss = 0.844172
