Job runs on node:
lrdn4992
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=1
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=5
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 0.541572, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 0.470186, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 0.414081, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.364746, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.324257, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.302499, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.269138, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.251708, 	Val Loss = 0.000000
Epoch 1, 	Batch:8, 	Train Loss = 0.232957, 	Val Loss = 0.000000
Epoch 1, 	Batch:9, 	Train Loss = 0.228595, 	Val Loss = 0.000000
Epoch 1, 	Batch:10, 	Train Loss = 0.223375, 	Val Loss = 0.000000
Epoch 1, 	Batch:11, 	Train Loss = 0.221152, 	Val Loss = 0.000000
Epoch 1, 	Batch:12, 	Train Loss = 0.216427, 	Val Loss = 0.000000
Epoch 1, 	Batch:13, 	Train Loss = 0.214627, 	Val Loss = 0.000000
Epoch 1, 	Batch:14, 	Train Loss = 0.205658, 	Val Loss = 0.000000
Epoch 1, 	Batch:15, 	Train Loss = 0.201595, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.064666, 	Val Loss = 0.104979
Epoch 2, 	Batch:1, 	Train Loss = 0.107276, 	Val Loss = 0.104979
Epoch 2, 	Batch:2, 	Train Loss = 0.107708, 	Val Loss = 0.104979
Epoch 2, 	Batch:3, 	Train Loss = 0.097458, 	Val Loss = 0.104979
Epoch 2, 	Batch:4, 	Train Loss = 0.087746, 	Val Loss = 0.104979
Epoch 2, 	Batch:5, 	Train Loss = 0.086817, 	Val Loss = 0.104979
Epoch 2, 	Batch:6, 	Train Loss = 0.079158, 	Val Loss = 0.104979
Epoch 2, 	Batch:7, 	Train Loss = 0.080249, 	Val Loss = 0.104979
Epoch 2, 	Batch:8, 	Train Loss = 0.074689, 	Val Loss = 0.104979
Epoch 2, 	Batch:9, 	Train Loss = 0.077920, 	Val Loss = 0.104979
Epoch 2, 	Batch:10, 	Train Loss = 0.079496, 	Val Loss = 0.104979
Epoch 2, 	Batch:11, 	Train Loss = 0.083457, 	Val Loss = 0.104979
Epoch 2, 	Batch:12, 	Train Loss = 0.085355, 	Val Loss = 0.104979
Epoch 2, 	Batch:13, 	Train Loss = 0.088643, 	Val Loss = 0.104979
Epoch 2, 	Batch:14, 	Train Loss = 0.087826, 	Val Loss = 0.104979
Epoch 2, 	Batch:15, 	Train Loss = 0.088301, 	Val Loss = 0.104979
Epoch 3, 	Batch:0, 	Train Loss = 0.059429, 	Val Loss = 0.078557
Epoch 3, 	Batch:1, 	Train Loss = 0.069939, 	Val Loss = 0.078557
Epoch 3, 	Batch:2, 	Train Loss = 0.073597, 	Val Loss = 0.078557
Epoch 3, 	Batch:3, 	Train Loss = 0.063560, 	Val Loss = 0.078557
Epoch 3, 	Batch:4, 	Train Loss = 0.058847, 	Val Loss = 0.078557
Epoch 3, 	Batch:5, 	Train Loss = 0.060546, 	Val Loss = 0.078557
Epoch 3, 	Batch:6, 	Train Loss = 0.055498, 	Val Loss = 0.078557
Epoch 3, 	Batch:7, 	Train Loss = 0.057560, 	Val Loss = 0.078557
Epoch 3, 	Batch:8, 	Train Loss = 0.054054, 	Val Loss = 0.078557
