Job runs on node:
lrdn4992
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=2
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 0.787862, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 0.692587, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 0.617569, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.547530, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.502980, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.444078, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.424378, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.403392, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.264569, 	Val Loss = 0.246702
Epoch 2, 	Batch:1, 	Train Loss = 0.249109, 	Val Loss = 0.246702
Epoch 2, 	Batch:2, 	Train Loss = 0.246379, 	Val Loss = 0.246702
Epoch 2, 	Batch:3, 	Train Loss = 0.212076, 	Val Loss = 0.246702
Epoch 2, 	Batch:4, 	Train Loss = 0.205713, 	Val Loss = 0.246702
Epoch 2, 	Batch:5, 	Train Loss = 0.182027, 	Val Loss = 0.246702
Epoch 2, 	Batch:6, 	Train Loss = 0.199404, 	Val Loss = 0.246702
Epoch 2, 	Batch:7, 	Train Loss = 0.204741, 	Val Loss = 0.246702
Epoch 3, 	Batch:0, 	Train Loss = 0.248934, 	Val Loss = 0.227121
Epoch 3, 	Batch:1, 	Train Loss = 0.230324, 	Val Loss = 0.227121
Epoch 3, 	Batch:2, 	Train Loss = 0.221923, 	Val Loss = 0.227121
Epoch 3, 	Batch:3, 	Train Loss = 0.180773, 	Val Loss = 0.227121
Epoch 3, 	Batch:4, 	Train Loss = 0.174555, 	Val Loss = 0.227121
Epoch 3, 	Batch:5, 	Train Loss = 0.154891, 	Val Loss = 0.227121
Epoch 3, 	Batch:6, 	Train Loss = 0.167980, 	Val Loss = 0.227121
Epoch 3, 	Batch:7, 	Train Loss = 0.169297, 	Val Loss = 0.227121
Epoch 4, 	Batch:0, 	Train Loss = 0.181956, 	Val Loss = 0.165906
Epoch 4, 	Batch:1, 	Train Loss = 0.165753, 	Val Loss = 0.165906
Epoch 4, 	Batch:2, 	Train Loss = 0.161547, 	Val Loss = 0.165906
Epoch 4, 	Batch:3, 	Train Loss = 0.135235, 	Val Loss = 0.165906
Epoch 4, 	Batch:4, 	Train Loss = 0.132504, 	Val Loss = 0.165906
Epoch 4, 	Batch:5, 	Train Loss = 0.117751, 	Val Loss = 0.165906
Epoch 4, 	Batch:6, 	Train Loss = 0.125909, 	Val Loss = 0.165906
Epoch 4, 	Batch:7, 	Train Loss = 0.126374, 	Val Loss = 0.165906
Epoch 5, 	Batch:0, 	Train Loss = 0.128629, 	Val Loss = 0.118557
Epoch 5, 	Batch:1, 	Train Loss = 0.116352, 	Val Loss = 0.118557
Epoch 5, 	Batch:2, 	Train Loss = 0.114091, 	Val Loss = 0.118557
Epoch 5, 	Batch:3, 	Train Loss = 0.095905, 	Val Loss = 0.118557
Epoch 5, 	Batch:4, 	Train Loss = 0.094897, 	Val Loss = 0.118557
Epoch 5, 	Batch:5, 	Train Loss = 0.084838, 	Val Loss = 0.118557
Epoch 5, 	Batch:6, 	Train Loss = 0.093229, 	Val Loss = 0.118557
Epoch 5, 	Batch:7, 	Train Loss = 0.093237, 	Val Loss = 0.118557
Epoch 6, 	Batch:0, 	Train Loss = 0.096576, 	Val Loss = 0.089394
Epoch 6, 	Batch:1, 	Train Loss = 0.090461, 	Val Loss = 0.089394
Epoch 6, 	Batch:2, 	Train Loss = 0.092129, 	Val Loss = 0.089394
Epoch 6, 	Batch:3, 	Train Loss = 0.077365, 	Val Loss = 0.089394
Epoch 6, 	Batch:4, 	Train Loss = 0.076224, 	Val Loss = 0.089394
Epoch 6, 	Batch:5, 	Train Loss = 0.068197, 	Val Loss = 0.089394
Epoch 6, 	Batch:6, 	Train Loss = 0.074884, 	Val Loss = 0.089394
Epoch 6, 	Batch:7, 	Train Loss = 0.074770, 	Val Loss = 0.089394
Epoch 7, 	Batch:0, 	Train Loss = 0.074257, 	Val Loss = 0.073066
Epoch 7, 	Batch:1, 	Train Loss = 0.067813, 	Val Loss = 0.073066
Epoch 7, 	Batch:2, 	Train Loss = 0.071361, 	Val Loss = 0.073066
Epoch 7, 	Batch:3, 	Train Loss = 0.061070, 	Val Loss = 0.073066
Epoch 7, 	Batch:4, 	Train Loss = 0.061460, 	Val Loss = 0.073066
Epoch 7, 	Batch:5, 	Train Loss = 0.055265, 	Val Loss = 0.073066
Epoch 7, 	Batch:6, 	Train Loss = 0.061589, 	Val Loss = 0.073066
Epoch 7, 	Batch:7, 	Train Loss = 0.061877, 	Val Loss = 0.073066
Epoch 8, 	Batch:0, 	Train Loss = 0.067914, 	Val Loss = 0.071501
Epoch 8, 	Batch:1, 	Train Loss = 0.063602, 	Val Loss = 0.071501
Epoch 8, 	Batch:2, 	Train Loss = 0.066342, 	Val Loss = 0.071501
Epoch 8, 	Batch:3, 	Train Loss = 0.056868, 	Val Loss = 0.071501
Epoch 8, 	Batch:4, 	Train Loss = 0.056797, 	Val Loss = 0.071501
Epoch 8, 	Batch:5, 	Train Loss = 0.051826, 	Val Loss = 0.071501
Epoch 8, 	Batch:6, 	Train Loss = 0.058349, 	Val Loss = 0.071501
Epoch 8, 	Batch:7, 	Train Loss = 0.058535, 	Val Loss = 0.071501
Epoch 9, 	Batch:0, 	Train Loss = 0.065036, 	Val Loss = 0.069991
Epoch 9, 	Batch:1, 	Train Loss = 0.062537, 	Val Loss = 0.069991
Epoch 9, 	Batch:2, 	Train Loss = 0.065397, 	Val Loss = 0.069991
Epoch 9, 	Batch:3, 	Train Loss = 0.056010, 	Val Loss = 0.069991
Epoch 9, 	Batch:4, 	Train Loss = 0.056240, 	Val Loss = 0.069991
Epoch 9, 	Batch:5, 	Train Loss = 0.051291, 	Val Loss = 0.069991
Epoch 9, 	Batch:6, 	Train Loss = 0.057733, 	Val Loss = 0.069991
Epoch 9, 	Batch:7, 	Train Loss = 0.057818, 	Val Loss = 0.069991
Epoch 10, 	Batch:0, 	Train Loss = 0.063316, 	Val Loss = 0.066693
Epoch 10, 	Batch:1, 	Train Loss = 0.061174, 	Val Loss = 0.066693
Epoch 10, 	Batch:2, 	Train Loss = 0.064517, 	Val Loss = 0.066693
Epoch 10, 	Batch:3, 	Train Loss = 0.056364, 	Val Loss = 0.066693
Epoch 10, 	Batch:4, 	Train Loss = 0.055714, 	Val Loss = 0.066693
Epoch 10, 	Batch:5, 	Train Loss = 0.050446, 	Val Loss = 0.066693
Epoch 10, 	Batch:6, 	Train Loss = 0.057272, 	Val Loss = 0.066693
Epoch 10, 	Batch:7, 	Train Loss = 0.057864, 	Val Loss = 0.066693
Epoch 11, 	Batch:0, 	Train Loss = 0.060798, 	Val Loss = 0.063847
Epoch 11, 	Batch:1, 	Train Loss = 0.057116, 	Val Loss = 0.063847
Epoch 11, 	Batch:2, 	Train Loss = 0.060181, 	Val Loss = 0.063847
Epoch 11, 	Batch:3, 	Train Loss = 0.055888, 	Val Loss = 0.063847
Epoch 11, 	Batch:4, 	Train Loss = 0.055560, 	Val Loss = 0.063847
Epoch 11, 	Batch:5, 	Train Loss = 0.049898, 	Val Loss = 0.063847
