Job runs on node:
lrdn4989
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=7
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 0.991600, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 0.964725, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 0.919758, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.857406, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.784749, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.735453, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.682300, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.632125, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.403031, 	Val Loss = 0.334522
Epoch 2, 	Batch:1, 	Train Loss = 0.293308, 	Val Loss = 0.334522
Epoch 2, 	Batch:2, 	Train Loss = 0.298048, 	Val Loss = 0.334522
Epoch 2, 	Batch:3, 	Train Loss = 0.309519, 	Val Loss = 0.334522
Epoch 2, 	Batch:4, 	Train Loss = 0.303265, 	Val Loss = 0.334522
Epoch 2, 	Batch:5, 	Train Loss = 0.311433, 	Val Loss = 0.334522
Epoch 2, 	Batch:6, 	Train Loss = 0.306505, 	Val Loss = 0.334522
Epoch 2, 	Batch:7, 	Train Loss = 0.290858, 	Val Loss = 0.334522
Epoch 3, 	Batch:0, 	Train Loss = 0.356379, 	Val Loss = 0.282656
Epoch 3, 	Batch:1, 	Train Loss = 0.248346, 	Val Loss = 0.282656
Epoch 3, 	Batch:2, 	Train Loss = 0.260779, 	Val Loss = 0.282656
Epoch 3, 	Batch:3, 	Train Loss = 0.274661, 	Val Loss = 0.282656
Epoch 3, 	Batch:4, 	Train Loss = 0.264331, 	Val Loss = 0.282656
Epoch 3, 	Batch:5, 	Train Loss = 0.271264, 	Val Loss = 0.282656
Epoch 3, 	Batch:6, 	Train Loss = 0.266370, 	Val Loss = 0.282656
Epoch 3, 	Batch:7, 	Train Loss = 0.251032, 	Val Loss = 0.282656
Epoch 4, 	Batch:0, 	Train Loss = 0.322926, 	Val Loss = 0.246604
Epoch 4, 	Batch:1, 	Train Loss = 0.214166, 	Val Loss = 0.246604
Epoch 4, 	Batch:2, 	Train Loss = 0.230393, 	Val Loss = 0.246604
Epoch 4, 	Batch:3, 	Train Loss = 0.248610, 	Val Loss = 0.246604
Epoch 4, 	Batch:4, 	Train Loss = 0.240912, 	Val Loss = 0.246604
Epoch 4, 	Batch:5, 	Train Loss = 0.250840, 	Val Loss = 0.246604
Epoch 4, 	Batch:6, 	Train Loss = 0.247410, 	Val Loss = 0.246604
Epoch 4, 	Batch:7, 	Train Loss = 0.233909, 	Val Loss = 0.246604
Epoch 5, 	Batch:0, 	Train Loss = 0.316925, 	Val Loss = 0.241418
Epoch 5, 	Batch:1, 	Train Loss = 0.207515, 	Val Loss = 0.241418
Epoch 5, 	Batch:2, 	Train Loss = 0.222104, 	Val Loss = 0.241418
Epoch 5, 	Batch:3, 	Train Loss = 0.239989, 	Val Loss = 0.241418
Epoch 5, 	Batch:4, 	Train Loss = 0.232335, 	Val Loss = 0.241418
Epoch 5, 	Batch:5, 	Train Loss = 0.242396, 	Val Loss = 0.241418
Epoch 5, 	Batch:6, 	Train Loss = 0.239173, 	Val Loss = 0.241418
Epoch 5, 	Batch:7, 	Train Loss = 0.225514, 	Val Loss = 0.241418
