Job runs on node:
lrdn4992
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=7
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 0.991857, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 0.971564, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 0.941403, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.904846, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.875681, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.817430, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.784860, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.755163, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.229103, 	Val Loss = 0.367693
Epoch 2, 	Batch:1, 	Train Loss = 0.218152, 	Val Loss = 0.367693
Epoch 2, 	Batch:2, 	Train Loss = 0.227223, 	Val Loss = 0.367693
Epoch 2, 	Batch:3, 	Train Loss = 0.263838, 	Val Loss = 0.367693
Epoch 2, 	Batch:4, 	Train Loss = 0.318950, 	Val Loss = 0.367693
Epoch 2, 	Batch:5, 	Train Loss = 0.313534, 	Val Loss = 0.367693
Epoch 2, 	Batch:6, 	Train Loss = 0.330842, 	Val Loss = 0.367693
Epoch 2, 	Batch:7, 	Train Loss = 0.341474, 	Val Loss = 0.367693
Epoch 3, 	Batch:0, 	Train Loss = 0.130604, 	Val Loss = 0.271304
Epoch 3, 	Batch:1, 	Train Loss = 0.154451, 	Val Loss = 0.271304
Epoch 3, 	Batch:2, 	Train Loss = 0.164148, 	Val Loss = 0.271304
Epoch 3, 	Batch:3, 	Train Loss = 0.203478, 	Val Loss = 0.271304
Epoch 3, 	Batch:4, 	Train Loss = 0.261013, 	Val Loss = 0.271304
Epoch 3, 	Batch:5, 	Train Loss = 0.254688, 	Val Loss = 0.271304
Epoch 3, 	Batch:6, 	Train Loss = 0.275836, 	Val Loss = 0.271304
Epoch 3, 	Batch:7, 	Train Loss = 0.288965, 	Val Loss = 0.271304
Epoch 4, 	Batch:0, 	Train Loss = 0.080267, 	Val Loss = 0.234506
Epoch 4, 	Batch:1, 	Train Loss = 0.110436, 	Val Loss = 0.234506
Epoch 4, 	Batch:2, 	Train Loss = 0.127138, 	Val Loss = 0.234506
Epoch 4, 	Batch:3, 	Train Loss = 0.172377, 	Val Loss = 0.234506
Epoch 4, 	Batch:4, 	Train Loss = 0.235387, 	Val Loss = 0.234506
Epoch 4, 	Batch:5, 	Train Loss = 0.231056, 	Val Loss = 0.234506
Epoch 4, 	Batch:6, 	Train Loss = 0.253634, 	Val Loss = 0.234506
Epoch 4, 	Batch:7, 	Train Loss = 0.267967, 	Val Loss = 0.234506
Epoch 5, 	Batch:0, 	Train Loss = 0.072032, 	Val Loss = 0.218277
Epoch 5, 	Batch:1, 	Train Loss = 0.106340, 	Val Loss = 0.218277
