Job runs on node:
lrdn4992
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=7
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=5
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 0.999774, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 0.994778, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 0.966231, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.925760, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.844570, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.757177, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.719028, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.670406, 	Val Loss = 0.000000
Epoch 1, 	Batch:8, 	Train Loss = 0.641125, 	Val Loss = 0.000000
Epoch 1, 	Batch:9, 	Train Loss = 0.623523, 	Val Loss = 0.000000
Epoch 1, 	Batch:10, 	Train Loss = 0.587058, 	Val Loss = 0.000000
Epoch 1, 	Batch:11, 	Train Loss = 0.575975, 	Val Loss = 0.000000
Epoch 1, 	Batch:12, 	Train Loss = 0.550878, 	Val Loss = 0.000000
Epoch 1, 	Batch:13, 	Train Loss = 0.536845, 	Val Loss = 0.000000
Epoch 1, 	Batch:14, 	Train Loss = 0.509454, 	Val Loss = 0.000000
Epoch 1, 	Batch:15, 	Train Loss = 0.483879, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.078574, 	Val Loss = 0.357274
Epoch 2, 	Batch:1, 	Train Loss = 0.164269, 	Val Loss = 0.357274
Epoch 2, 	Batch:2, 	Train Loss = 0.246161, 	Val Loss = 0.357274
Epoch 2, 	Batch:3, 	Train Loss = 0.304874, 	Val Loss = 0.357274
Epoch 2, 	Batch:4, 	Train Loss = 0.297835, 	Val Loss = 0.357274
Epoch 2, 	Batch:5, 	Train Loss = 0.267558, 	Val Loss = 0.357274
Epoch 2, 	Batch:6, 	Train Loss = 0.283310, 	Val Loss = 0.357274
Epoch 2, 	Batch:7, 	Train Loss = 0.275049, 	Val Loss = 0.357274
Epoch 2, 	Batch:8, 	Train Loss = 0.281542, 	Val Loss = 0.357274
Epoch 2, 	Batch:9, 	Train Loss = 0.293059, 	Val Loss = 0.357274
Epoch 2, 	Batch:10, 	Train Loss = 0.278998, 	Val Loss = 0.357274
Epoch 2, 	Batch:11, 	Train Loss = 0.290044, 	Val Loss = 0.357274
Epoch 2, 	Batch:12, 	Train Loss = 0.282521, 	Val Loss = 0.357274
Epoch 2, 	Batch:13, 	Train Loss = 0.285703, 	Val Loss = 0.357274
Epoch 2, 	Batch:14, 	Train Loss = 0.273678, 	Val Loss = 0.357274
Epoch 2, 	Batch:15, 	Train Loss = 0.260435, 	Val Loss = 0.357274
Epoch 3, 	Batch:0, 	Train Loss = 0.031958, 	Val Loss = 0.316843
Epoch 3, 	Batch:1, 	Train Loss = 0.127324, 	Val Loss = 0.316843
