Job runs on node:
lrdn4992
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=7
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=5
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 4.237784, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 3.919499, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 3.788618, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 3.775480, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 3.743583, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 3.705548, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 3.521937, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 3.370360, 	Val Loss = 0.000000
Epoch 1, 	Batch:8, 	Train Loss = 3.319048, 	Val Loss = 0.000000
Epoch 1, 	Batch:9, 	Train Loss = 3.185720, 	Val Loss = 0.000000
Epoch 1, 	Batch:10, 	Train Loss = 3.100525, 	Val Loss = 0.000000
Epoch 1, 	Batch:11, 	Train Loss = 2.971849, 	Val Loss = 0.000000
Epoch 1, 	Batch:12, 	Train Loss = 2.852754, 	Val Loss = 0.000000
Epoch 1, 	Batch:13, 	Train Loss = 2.802201, 	Val Loss = 0.000000
Epoch 1, 	Batch:14, 	Train Loss = 2.705749, 	Val Loss = 0.000000
Epoch 1, 	Batch:15, 	Train Loss = 2.600808, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 2.721209, 	Val Loss = 1.645651
Epoch 2, 	Batch:1, 	Train Loss = 2.040246, 	Val Loss = 1.645651
Epoch 2, 	Batch:2, 	Train Loss = 1.815507, 	Val Loss = 1.645651
Epoch 2, 	Batch:3, 	Train Loss = 1.661029, 	Val Loss = 1.645651
Epoch 2, 	Batch:4, 	Train Loss = 1.610232, 	Val Loss = 1.645651
Epoch 2, 	Batch:5, 	Train Loss = 1.755130, 	Val Loss = 1.645651
Epoch 2, 	Batch:6, 	Train Loss = 1.704914, 	Val Loss = 1.645651
Epoch 2, 	Batch:7, 	Train Loss = 1.634925, 	Val Loss = 1.645651
Epoch 2, 	Batch:8, 	Train Loss = 1.607288, 	Val Loss = 1.645651
Epoch 2, 	Batch:9, 	Train Loss = 1.552853, 	Val Loss = 1.645651
Epoch 2, 	Batch:10, 	Train Loss = 1.581830, 	Val Loss = 1.645651
Epoch 2, 	Batch:11, 	Train Loss = 1.494744, 	Val Loss = 1.645651
Epoch 2, 	Batch:12, 	Train Loss = 1.444708, 	Val Loss = 1.645651
Epoch 2, 	Batch:13, 	Train Loss = 1.486510, 	Val Loss = 1.645651
Epoch 2, 	Batch:14, 	Train Loss = 1.458410, 	Val Loss = 1.645651
Epoch 2, 	Batch:15, 	Train Loss = 1.418441, 	Val Loss = 1.645651
Epoch 3, 	Batch:0, 	Train Loss = 1.865494, 	Val Loss = 1.287922
Epoch 3, 	Batch:1, 	Train Loss = 1.464153, 	Val Loss = 1.287922
Epoch 3, 	Batch:2, 	Train Loss = 1.248497, 	Val Loss = 1.287922
Epoch 3, 	Batch:3, 	Train Loss = 1.160125, 	Val Loss = 1.287922
Epoch 3, 	Batch:4, 	Train Loss = 1.144835, 	Val Loss = 1.287922
Epoch 3, 	Batch:5, 	Train Loss = 1.255818, 	Val Loss = 1.287922
Epoch 3, 	Batch:6, 	Train Loss = 1.290379, 	Val Loss = 1.287922
Epoch 3, 	Batch:7, 	Train Loss = 1.212221, 	Val Loss = 1.287922
Epoch 3, 	Batch:8, 	Train Loss = 1.266737, 	Val Loss = 1.287922
Epoch 3, 	Batch:9, 	Train Loss = 1.236212, 	Val Loss = 1.287922
Epoch 3, 	Batch:10, 	Train Loss = 1.287554, 	Val Loss = 1.287922
Epoch 3, 	Batch:11, 	Train Loss = 1.239403, 	Val Loss = 1.287922
Epoch 3, 	Batch:12, 	Train Loss = 1.212208, 	Val Loss = 1.287922
Epoch 3, 	Batch:13, 	Train Loss = 1.251309, 	Val Loss = 1.287922
Epoch 3, 	Batch:14, 	Train Loss = 1.247675, 	Val Loss = 1.287922
Epoch 3, 	Batch:15, 	Train Loss = 1.222824, 	Val Loss = 1.287922
Epoch 4, 	Batch:0, 	Train Loss = 1.866609, 	Val Loss = 0.928102
Epoch 4, 	Batch:1, 	Train Loss = 1.372394, 	Val Loss = 0.928102
Epoch 4, 	Batch:2, 	Train Loss = 1.151465, 	Val Loss = 0.928102
Epoch 4, 	Batch:3, 	Train Loss = 0.985132, 	Val Loss = 0.928102
Epoch 4, 	Batch:4, 	Train Loss = 0.913672, 	Val Loss = 0.928102
Epoch 4, 	Batch:5, 	Train Loss = 1.144244, 	Val Loss = 0.928102
Epoch 4, 	Batch:6, 	Train Loss = 1.152950, 	Val Loss = 0.928102
Epoch 4, 	Batch:7, 	Train Loss = 1.085622, 	Val Loss = 0.928102
Epoch 4, 	Batch:8, 	Train Loss = 1.098200, 	Val Loss = 0.928102
Epoch 4, 	Batch:9, 	Train Loss = 1.109026, 	Val Loss = 0.928102
Epoch 4, 	Batch:10, 	Train Loss = 1.143148, 	Val Loss = 0.928102
Epoch 4, 	Batch:11, 	Train Loss = 1.106816, 	Val Loss = 0.928102
Epoch 4, 	Batch:12, 	Train Loss = 1.072406, 	Val Loss = 0.928102
Epoch 4, 	Batch:13, 	Train Loss = 1.104045, 	Val Loss = 0.928102
Epoch 4, 	Batch:14, 	Train Loss = 1.110696, 	Val Loss = 0.928102
Epoch 4, 	Batch:15, 	Train Loss = 1.070428, 	Val Loss = 0.928102
Epoch 5, 	Batch:0, 	Train Loss = 1.974816, 	Val Loss = 0.793620
Epoch 5, 	Batch:1, 	Train Loss = 1.290522, 	Val Loss = 0.793620
Epoch 5, 	Batch:2, 	Train Loss = 1.091051, 	Val Loss = 0.793620
Epoch 5, 	Batch:3, 	Train Loss = 1.008566, 	Val Loss = 0.793620
Epoch 5, 	Batch:4, 	Train Loss = 0.992008, 	Val Loss = 0.793620
Epoch 5, 	Batch:5, 	Train Loss = 1.178071, 	Val Loss = 0.793620
Epoch 5, 	Batch:6, 	Train Loss = 1.166520, 	Val Loss = 0.793620
Epoch 5, 	Batch:7, 	Train Loss = 1.102900, 	Val Loss = 0.793620
Epoch 5, 	Batch:8, 	Train Loss = 1.138770, 	Val Loss = 0.793620
Epoch 5, 	Batch:9, 	Train Loss = 1.145807, 	Val Loss = 0.793620
Epoch 5, 	Batch:10, 	Train Loss = 1.169694, 	Val Loss = 0.793620
Epoch 5, 	Batch:11, 	Train Loss = 1.141242, 	Val Loss = 0.793620
Epoch 5, 	Batch:12, 	Train Loss = 1.117423, 	Val Loss = 0.793620
Epoch 5, 	Batch:13, 	Train Loss = 1.141807, 	Val Loss = 0.793620
