Job runs on node:
lrdn4992
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=4
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=5
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 0.927815, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 0.846614, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 0.780532, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.710883, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.650921, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.605746, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.551171, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.539386, 	Val Loss = 0.000000
Epoch 1, 	Batch:8, 	Train Loss = 0.496831, 	Val Loss = 0.000000
Epoch 1, 	Batch:9, 	Train Loss = 0.460042, 	Val Loss = 0.000000
Epoch 1, 	Batch:10, 	Train Loss = 0.455672, 	Val Loss = 0.000000
Epoch 1, 	Batch:11, 	Train Loss = 0.463494, 	Val Loss = 0.000000
Epoch 1, 	Batch:12, 	Train Loss = 0.447631, 	Val Loss = 0.000000
Epoch 1, 	Batch:13, 	Train Loss = 0.432177, 	Val Loss = 0.000000
Epoch 1, 	Batch:14, 	Train Loss = 0.420759, 	Val Loss = 0.000000
Epoch 1, 	Batch:15, 	Train Loss = 0.413918, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.243718, 	Val Loss = 0.218177
Epoch 2, 	Batch:1, 	Train Loss = 0.213282, 	Val Loss = 0.218177
Epoch 2, 	Batch:2, 	Train Loss = 0.261245, 	Val Loss = 0.218177
Epoch 2, 	Batch:3, 	Train Loss = 0.253743, 	Val Loss = 0.218177
Epoch 2, 	Batch:4, 	Train Loss = 0.245910, 	Val Loss = 0.218177
Epoch 2, 	Batch:5, 	Train Loss = 0.250220, 	Val Loss = 0.218177
Epoch 2, 	Batch:6, 	Train Loss = 0.235869, 	Val Loss = 0.218177
Epoch 2, 	Batch:7, 	Train Loss = 0.254831, 	Val Loss = 0.218177
Epoch 2, 	Batch:8, 	Train Loss = 0.237097, 	Val Loss = 0.218177
Epoch 2, 	Batch:9, 	Train Loss = 0.221470, 	Val Loss = 0.218177
Epoch 2, 	Batch:10, 	Train Loss = 0.228484, 	Val Loss = 0.218177
Epoch 2, 	Batch:11, 	Train Loss = 0.244324, 	Val Loss = 0.218177
Epoch 2, 	Batch:12, 	Train Loss = 0.238280, 	Val Loss = 0.218177
Epoch 2, 	Batch:13, 	Train Loss = 0.233604, 	Val Loss = 0.218177
Epoch 2, 	Batch:14, 	Train Loss = 0.229438, 	Val Loss = 0.218177
Epoch 2, 	Batch:15, 	Train Loss = 0.228470, 	Val Loss = 0.218177
Epoch 3, 	Batch:0, 	Train Loss = 0.163917, 	Val Loss = 0.134335
Epoch 3, 	Batch:1, 	Train Loss = 0.148088, 	Val Loss = 0.134335
