Job runs on node:
lrdn4988
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=5
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 3.154009, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 3.243583, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 3.182280, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 3.158901, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 3.074644, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 3.028286, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 2.857312, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 2.793445, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 1.970687, 	Val Loss = 1.893239
Epoch 2, 	Batch:1, 	Train Loss = 1.743411, 	Val Loss = 1.893239
Epoch 2, 	Batch:2, 	Train Loss = 1.830415, 	Val Loss = 1.893239
Epoch 2, 	Batch:3, 	Train Loss = 1.756031, 	Val Loss = 1.893239
Epoch 2, 	Batch:4, 	Train Loss = 1.703702, 	Val Loss = 1.893239
Epoch 2, 	Batch:5, 	Train Loss = 1.599957, 	Val Loss = 1.893239
Epoch 2, 	Batch:6, 	Train Loss = 1.602593, 	Val Loss = 1.893239
Epoch 2, 	Batch:7, 	Train Loss = 1.557092, 	Val Loss = 1.893239
Epoch 3, 	Batch:0, 	Train Loss = 1.139817, 	Val Loss = 1.089238
Epoch 3, 	Batch:1, 	Train Loss = 1.141624, 	Val Loss = 1.089238
Epoch 3, 	Batch:2, 	Train Loss = 1.225517, 	Val Loss = 1.089238
Epoch 3, 	Batch:3, 	Train Loss = 1.226053, 	Val Loss = 1.089238
Epoch 3, 	Batch:4, 	Train Loss = 1.201050, 	Val Loss = 1.089238
Epoch 3, 	Batch:5, 	Train Loss = 1.150921, 	Val Loss = 1.089238
Epoch 3, 	Batch:6, 	Train Loss = 1.169827, 	Val Loss = 1.089238
Epoch 3, 	Batch:7, 	Train Loss = 1.111783, 	Val Loss = 1.089238
Epoch 4, 	Batch:0, 	Train Loss = 0.908635, 	Val Loss = 0.837900
Epoch 4, 	Batch:1, 	Train Loss = 0.803199, 	Val Loss = 0.837900
Epoch 4, 	Batch:2, 	Train Loss = 0.920744, 	Val Loss = 0.837900
Epoch 4, 	Batch:3, 	Train Loss = 0.945469, 	Val Loss = 0.837900
Epoch 4, 	Batch:4, 	Train Loss = 0.904315, 	Val Loss = 0.837900
Epoch 4, 	Batch:5, 	Train Loss = 0.904819, 	Val Loss = 0.837900
Epoch 4, 	Batch:6, 	Train Loss = 0.957775, 	Val Loss = 0.837900
Epoch 4, 	Batch:7, 	Train Loss = 0.952654, 	Val Loss = 0.837900
Epoch 5, 	Batch:0, 	Train Loss = 0.878295, 	Val Loss = 0.789063
Epoch 5, 	Batch:1, 	Train Loss = 0.720572, 	Val Loss = 0.789063
Epoch 5, 	Batch:2, 	Train Loss = 0.788860, 	Val Loss = 0.789063
Epoch 5, 	Batch:3, 	Train Loss = 0.813032, 	Val Loss = 0.789063
Epoch 5, 	Batch:4, 	Train Loss = 0.800686, 	Val Loss = 0.789063
Epoch 5, 	Batch:5, 	Train Loss = 0.781422, 	Val Loss = 0.789063
Epoch 5, 	Batch:6, 	Train Loss = 0.833241, 	Val Loss = 0.789063
Epoch 5, 	Batch:7, 	Train Loss = 0.818504, 	Val Loss = 0.789063
Epoch 6, 	Batch:0, 	Train Loss = 0.785349, 	Val Loss = 0.559979
Epoch 6, 	Batch:1, 	Train Loss = 0.663277, 	Val Loss = 0.559979
Epoch 6, 	Batch:2, 	Train Loss = 0.773496, 	Val Loss = 0.559979
Epoch 6, 	Batch:3, 	Train Loss = 0.822499, 	Val Loss = 0.559979
Epoch 6, 	Batch:4, 	Train Loss = 0.857902, 	Val Loss = 0.559979
Epoch 6, 	Batch:5, 	Train Loss = 0.857807, 	Val Loss = 0.559979
Epoch 6, 	Batch:6, 	Train Loss = 0.912130, 	Val Loss = 0.559979
Epoch 6, 	Batch:7, 	Train Loss = 0.913590, 	Val Loss = 0.559979
Epoch 7, 	Batch:0, 	Train Loss = 0.692090, 	Val Loss = 0.630094
Epoch 7, 	Batch:1, 	Train Loss = 0.588328, 	Val Loss = 0.630094
Epoch 7, 	Batch:2, 	Train Loss = 0.674422, 	Val Loss = 0.630094
Epoch 7, 	Batch:3, 	Train Loss = 0.730710, 	Val Loss = 0.630094
Epoch 7, 	Batch:4, 	Train Loss = 0.739793, 	Val Loss = 0.630094
Epoch 7, 	Batch:5, 	Train Loss = 0.729904, 	Val Loss = 0.630094
Epoch 7, 	Batch:6, 	Train Loss = 0.786539, 	Val Loss = 0.630094
Epoch 7, 	Batch:7, 	Train Loss = 0.766207, 	Val Loss = 0.630094
Epoch 8, 	Batch:0, 	Train Loss = 0.560135, 	Val Loss = 0.546166
Epoch 8, 	Batch:1, 	Train Loss = 0.541061, 	Val Loss = 0.546166
Epoch 8, 	Batch:2, 	Train Loss = 0.691952, 	Val Loss = 0.546166
Epoch 8, 	Batch:3, 	Train Loss = 0.727357, 	Val Loss = 0.546166
Epoch 8, 	Batch:4, 	Train Loss = 0.739420, 	Val Loss = 0.546166
Epoch 8, 	Batch:5, 	Train Loss = 0.724589, 	Val Loss = 0.546166
Epoch 8, 	Batch:6, 	Train Loss = 0.772904, 	Val Loss = 0.546166
Epoch 8, 	Batch:7, 	Train Loss = 0.771626, 	Val Loss = 0.546166
Epoch 9, 	Batch:0, 	Train Loss = 0.644627, 	Val Loss = 0.633176
Epoch 9, 	Batch:1, 	Train Loss = 0.565822, 	Val Loss = 0.633176
Epoch 9, 	Batch:2, 	Train Loss = 0.701920, 	Val Loss = 0.633176
Epoch 9, 	Batch:3, 	Train Loss = 0.723074, 	Val Loss = 0.633176
Epoch 9, 	Batch:4, 	Train Loss = 0.719411, 	Val Loss = 0.633176
Epoch 9, 	Batch:5, 	Train Loss = 0.714311, 	Val Loss = 0.633176
Epoch 9, 	Batch:6, 	Train Loss = 0.752621, 	Val Loss = 0.633176
Epoch 9, 	Batch:7, 	Train Loss = 0.763369, 	Val Loss = 0.633176
Epoch 10, 	Batch:0, 	Train Loss = 0.582052, 	Val Loss = 0.644177
Epoch 10, 	Batch:1, 	Train Loss = 0.510781, 	Val Loss = 0.644177
Epoch 10, 	Batch:2, 	Train Loss = 0.637334, 	Val Loss = 0.644177
Epoch 10, 	Batch:3, 	Train Loss = 0.639706, 	Val Loss = 0.644177
Epoch 10, 	Batch:4, 	Train Loss = 0.662072, 	Val Loss = 0.644177
Epoch 10, 	Batch:5, 	Train Loss = 0.682596, 	Val Loss = 0.644177
Epoch 10, 	Batch:6, 	Train Loss = 0.716357, 	Val Loss = 0.644177
Epoch 10, 	Batch:7, 	Train Loss = 0.704452, 	Val Loss = 0.644177
Epoch 11, 	Batch:0, 	Train Loss = 0.821535, 	Val Loss = 0.720240
Epoch 11, 	Batch:1, 	Train Loss = 0.702442, 	Val Loss = 0.720240
Epoch 11, 	Batch:2, 	Train Loss = 0.778092, 	Val Loss = 0.720240
Epoch 11, 	Batch:3, 	Train Loss = 0.786476, 	Val Loss = 0.720240
Epoch 11, 	Batch:4, 	Train Loss = 0.781492, 	Val Loss = 0.720240
Epoch 11, 	Batch:5, 	Train Loss = 0.764624, 	Val Loss = 0.720240
Epoch 11, 	Batch:6, 	Train Loss = 0.790190, 	Val Loss = 0.720240
Epoch 11, 	Batch:7, 	Train Loss = 0.787327, 	Val Loss = 0.720240
Epoch 12, 	Batch:0, 	Train Loss = 0.838968, 	Val Loss = 0.700312
Epoch 12, 	Batch:1, 	Train Loss = 0.628960, 	Val Loss = 0.700312
Epoch 12, 	Batch:2, 	Train Loss = 0.693940, 	Val Loss = 0.700312
Epoch 12, 	Batch:3, 	Train Loss = 0.756044, 	Val Loss = 0.700312
Epoch 12, 	Batch:4, 	Train Loss = 0.780556, 	Val Loss = 0.700312
Epoch 12, 	Batch:5, 	Train Loss = 0.790413, 	Val Loss = 0.700312
Epoch 12, 	Batch:6, 	Train Loss = 0.821424, 	Val Loss = 0.700312
