Job runs on node:
lrdn4992
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=6
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=5
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 0.991069, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 0.953807, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 0.908390, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.850934, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.816823, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.778172, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.709885, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.677175, 	Val Loss = 0.000000
Epoch 1, 	Batch:8, 	Train Loss = 0.635978, 	Val Loss = 0.000000
Epoch 1, 	Batch:9, 	Train Loss = 0.614518, 	Val Loss = 0.000000
Epoch 1, 	Batch:10, 	Train Loss = 0.569120, 	Val Loss = 0.000000
Epoch 1, 	Batch:11, 	Train Loss = 0.531948, 	Val Loss = 0.000000
Epoch 1, 	Batch:12, 	Train Loss = 0.523360, 	Val Loss = 0.000000
Epoch 1, 	Batch:13, 	Train Loss = 0.515158, 	Val Loss = 0.000000
Epoch 1, 	Batch:14, 	Train Loss = 0.496371, 	Val Loss = 0.000000
Epoch 1, 	Batch:15, 	Train Loss = 0.477187, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.164094, 	Val Loss = 0.343785
Epoch 2, 	Batch:1, 	Train Loss = 0.201698, 	Val Loss = 0.343785
Epoch 2, 	Batch:2, 	Train Loss = 0.271088, 	Val Loss = 0.343785
Epoch 2, 	Batch:3, 	Train Loss = 0.268683, 	Val Loss = 0.343785
Epoch 2, 	Batch:4, 	Train Loss = 0.303674, 	Val Loss = 0.343785
Epoch 2, 	Batch:5, 	Train Loss = 0.309783, 	Val Loss = 0.343785
Epoch 2, 	Batch:6, 	Train Loss = 0.280501, 	Val Loss = 0.343785
Epoch 2, 	Batch:7, 	Train Loss = 0.290263, 	Val Loss = 0.343785
Epoch 2, 	Batch:8, 	Train Loss = 0.281766, 	Val Loss = 0.343785
Epoch 2, 	Batch:9, 	Train Loss = 0.291114, 	Val Loss = 0.343785
Epoch 2, 	Batch:10, 	Train Loss = 0.271828, 	Val Loss = 0.343785
Epoch 2, 	Batch:11, 	Train Loss = 0.254482, 	Val Loss = 0.343785
Epoch 2, 	Batch:12, 	Train Loss = 0.264628, 	Val Loss = 0.343785
Epoch 2, 	Batch:13, 	Train Loss = 0.270521, 	Val Loss = 0.343785
Epoch 2, 	Batch:14, 	Train Loss = 0.262762, 	Val Loss = 0.343785
Epoch 2, 	Batch:15, 	Train Loss = 0.254673, 	Val Loss = 0.343785
Epoch 3, 	Batch:0, 	Train Loss = 0.123700, 	Val Loss = 0.307855
Epoch 3, 	Batch:1, 	Train Loss = 0.170629, 	Val Loss = 0.307855
Epoch 3, 	Batch:2, 	Train Loss = 0.241795, 	Val Loss = 0.307855
Epoch 3, 	Batch:3, 	Train Loss = 0.237921, 	Val Loss = 0.307855
Epoch 3, 	Batch:4, 	Train Loss = 0.275197, 	Val Loss = 0.307855
Epoch 3, 	Batch:5, 	Train Loss = 0.283558, 	Val Loss = 0.307855
Epoch 3, 	Batch:6, 	Train Loss = 0.253598, 	Val Loss = 0.307855
Epoch 3, 	Batch:7, 	Train Loss = 0.264932, 	Val Loss = 0.307855
Epoch 3, 	Batch:8, 	Train Loss = 0.256609, 	Val Loss = 0.307855
Epoch 3, 	Batch:9, 	Train Loss = 0.266638, 	Val Loss = 0.307855
Epoch 3, 	Batch:10, 	Train Loss = 0.246945, 	Val Loss = 0.307855
Epoch 3, 	Batch:11, 	Train Loss = 0.230867, 	Val Loss = 0.307855
Epoch 3, 	Batch:12, 	Train Loss = 0.242621, 	Val Loss = 0.307855
Epoch 3, 	Batch:13, 	Train Loss = 0.249483, 	Val Loss = 0.307855
Epoch 3, 	Batch:14, 	Train Loss = 0.242441, 	Val Loss = 0.307855
Epoch 3, 	Batch:15, 	Train Loss = 0.234932, 	Val Loss = 0.307855
Epoch 4, 	Batch:0, 	Train Loss = 0.107946, 	Val Loss = 0.286436
Epoch 4, 	Batch:1, 	Train Loss = 0.157596, 	Val Loss = 0.286436
Epoch 4, 	Batch:2, 	Train Loss = 0.227808, 	Val Loss = 0.286436
Epoch 4, 	Batch:3, 	Train Loss = 0.222146, 	Val Loss = 0.286436
Epoch 4, 	Batch:4, 	Train Loss = 0.259281, 	Val Loss = 0.286436
Epoch 4, 	Batch:5, 	Train Loss = 0.270632, 	Val Loss = 0.286436
Epoch 4, 	Batch:6, 	Train Loss = 0.245733, 	Val Loss = 0.286436
Epoch 4, 	Batch:7, 	Train Loss = 0.257123, 	Val Loss = 0.286436
Epoch 4, 	Batch:8, 	Train Loss = 0.250620, 	Val Loss = 0.286436
Epoch 4, 	Batch:9, 	Train Loss = 0.261665, 	Val Loss = 0.286436
Epoch 4, 	Batch:10, 	Train Loss = 0.240997, 	Val Loss = 0.286436
Epoch 4, 	Batch:11, 	Train Loss = 0.225214, 	Val Loss = 0.286436
Epoch 4, 	Batch:12, 	Train Loss = 0.237202, 	Val Loss = 0.286436
Epoch 4, 	Batch:13, 	Train Loss = 0.244092, 	Val Loss = 0.286436
Epoch 4, 	Batch:14, 	Train Loss = 0.237060, 	Val Loss = 0.286436
Epoch 4, 	Batch:15, 	Train Loss = 0.229302, 	Val Loss = 0.286436
Epoch 5, 	Batch:0, 	Train Loss = 0.101117, 	Val Loss = 0.281537
Epoch 5, 	Batch:1, 	Train Loss = 0.153329, 	Val Loss = 0.281537
Epoch 5, 	Batch:2, 	Train Loss = 0.221841, 	Val Loss = 0.281537
Epoch 5, 	Batch:3, 	Train Loss = 0.215889, 	Val Loss = 0.281537
Epoch 5, 	Batch:4, 	Train Loss = 0.253849, 	Val Loss = 0.281537
Epoch 5, 	Batch:5, 	Train Loss = 0.264112, 	Val Loss = 0.281537
Epoch 5, 	Batch:6, 	Train Loss = 0.237872, 	Val Loss = 0.281537
Epoch 5, 	Batch:7, 	Train Loss = 0.249838, 	Val Loss = 0.281537
Epoch 5, 	Batch:8, 	Train Loss = 0.243129, 	Val Loss = 0.281537
Epoch 5, 	Batch:9, 	Train Loss = 0.253892, 	Val Loss = 0.281537
Epoch 5, 	Batch:10, 	Train Loss = 0.234189, 	Val Loss = 0.281537
Epoch 5, 	Batch:11, 	Train Loss = 0.218931, 	Val Loss = 0.281537
Epoch 5, 	Batch:12, 	Train Loss = 0.230905, 	Val Loss = 0.281537
Epoch 5, 	Batch:13, 	Train Loss = 0.237920, 	Val Loss = 0.281537
Epoch 5, 	Batch:14, 	Train Loss = 0.230963, 	Val Loss = 0.281537
Epoch 5, 	Batch:15, 	Train Loss = 0.223271, 	Val Loss = 0.281537
Epoch 6, 	Batch:0, 	Train Loss = 0.095911, 	Val Loss = 0.271688
Epoch 6, 	Batch:1, 	Train Loss = 0.152049, 	Val Loss = 0.271688
Epoch 6, 	Batch:2, 	Train Loss = 0.219437, 	Val Loss = 0.271688
Epoch 6, 	Batch:3, 	Train Loss = 0.212656, 	Val Loss = 0.271688
Epoch 6, 	Batch:4, 	Train Loss = 0.250073, 	Val Loss = 0.271688
Epoch 6, 	Batch:5, 	Train Loss = 0.260024, 	Val Loss = 0.271688
Epoch 6, 	Batch:6, 	Train Loss = 0.234450, 	Val Loss = 0.271688
Epoch 6, 	Batch:7, 	Train Loss = 0.246234, 	Val Loss = 0.271688
Epoch 6, 	Batch:8, 	Train Loss = 0.239475, 	Val Loss = 0.271688
Epoch 6, 	Batch:9, 	Train Loss = 0.250409, 	Val Loss = 0.271688
Epoch 6, 	Batch:10, 	Train Loss = 0.230583, 	Val Loss = 0.271688
Epoch 6, 	Batch:11, 	Train Loss = 0.215436, 	Val Loss = 0.271688
Epoch 6, 	Batch:12, 	Train Loss = 0.227659, 	Val Loss = 0.271688
Epoch 6, 	Batch:13, 	Train Loss = 0.234720, 	Val Loss = 0.271688
Epoch 6, 	Batch:14, 	Train Loss = 0.228187, 	Val Loss = 0.271688
Epoch 6, 	Batch:15, 	Train Loss = 0.220705, 	Val Loss = 0.271688
Epoch 7, 	Batch:0, 	Train Loss = 0.091065, 	Val Loss = 0.266635
Epoch 7, 	Batch:1, 	Train Loss = 0.148849, 	Val Loss = 0.266635
Epoch 7, 	Batch:2, 	Train Loss = 0.216148, 	Val Loss = 0.266635
Epoch 7, 	Batch:3, 	Train Loss = 0.209833, 	Val Loss = 0.266635
Epoch 7, 	Batch:4, 	Train Loss = 0.247853, 	Val Loss = 0.266635
Epoch 7, 	Batch:5, 	Train Loss = 0.258056, 	Val Loss = 0.266635
Epoch 7, 	Batch:6, 	Train Loss = 0.233490, 	Val Loss = 0.266635
Epoch 7, 	Batch:7, 	Train Loss = 0.244613, 	Val Loss = 0.266635
Epoch 7, 	Batch:8, 	Train Loss = 0.237706, 	Val Loss = 0.266635
Epoch 7, 	Batch:9, 	Train Loss = 0.248213, 	Val Loss = 0.266635
Epoch 7, 	Batch:10, 	Train Loss = 0.229107, 	Val Loss = 0.266635
