Job runs on node:
lrdn4992
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=7
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=5
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 4.014180, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 3.776963, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 3.813536, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 3.452502, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 3.403032, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 3.255097, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 3.081552, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 2.976292, 	Val Loss = 0.000000
Epoch 1, 	Batch:8, 	Train Loss = 2.838122, 	Val Loss = 0.000000
Epoch 1, 	Batch:9, 	Train Loss = 2.793386, 	Val Loss = 0.000000
Epoch 1, 	Batch:10, 	Train Loss = 2.709009, 	Val Loss = 0.000000
Epoch 1, 	Batch:11, 	Train Loss = 2.662950, 	Val Loss = 0.000000
Epoch 1, 	Batch:12, 	Train Loss = 2.604901, 	Val Loss = 0.000000
Epoch 1, 	Batch:13, 	Train Loss = 2.537537, 	Val Loss = 0.000000
Epoch 1, 	Batch:14, 	Train Loss = 2.468734, 	Val Loss = 0.000000
Epoch 1, 	Batch:15, 	Train Loss = 2.462314, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.908960, 	Val Loss = 1.871887
Epoch 2, 	Batch:1, 	Train Loss = 1.089982, 	Val Loss = 1.871887
Epoch 2, 	Batch:2, 	Train Loss = 1.143828, 	Val Loss = 1.871887
Epoch 2, 	Batch:3, 	Train Loss = 1.054155, 	Val Loss = 1.871887
Epoch 2, 	Batch:4, 	Train Loss = 1.050384, 	Val Loss = 1.871887
Epoch 2, 	Batch:5, 	Train Loss = 1.094564, 	Val Loss = 1.871887
Epoch 2, 	Batch:6, 	Train Loss = 1.051415, 	Val Loss = 1.871887
Epoch 2, 	Batch:7, 	Train Loss = 1.116431, 	Val Loss = 1.871887
Epoch 2, 	Batch:8, 	Train Loss = 1.085888, 	Val Loss = 1.871887
Epoch 2, 	Batch:9, 	Train Loss = 1.192527, 	Val Loss = 1.871887
Epoch 2, 	Batch:10, 	Train Loss = 1.268215, 	Val Loss = 1.871887
Epoch 2, 	Batch:11, 	Train Loss = 1.317741, 	Val Loss = 1.871887
Epoch 2, 	Batch:12, 	Train Loss = 1.337974, 	Val Loss = 1.871887
Epoch 2, 	Batch:13, 	Train Loss = 1.326036, 	Val Loss = 1.871887
Epoch 2, 	Batch:14, 	Train Loss = 1.291836, 	Val Loss = 1.871887
Epoch 2, 	Batch:15, 	Train Loss = 1.328676, 	Val Loss = 1.871887
Epoch 3, 	Batch:0, 	Train Loss = 0.768669, 	Val Loss = 1.608751
Epoch 3, 	Batch:1, 	Train Loss = 0.947847, 	Val Loss = 1.608751
Epoch 3, 	Batch:2, 	Train Loss = 1.025952, 	Val Loss = 1.608751
Epoch 3, 	Batch:3, 	Train Loss = 0.922633, 	Val Loss = 1.608751
Epoch 3, 	Batch:4, 	Train Loss = 0.881341, 	Val Loss = 1.608751
Epoch 3, 	Batch:5, 	Train Loss = 0.902280, 	Val Loss = 1.608751
Epoch 3, 	Batch:6, 	Train Loss = 0.834150, 	Val Loss = 1.608751
Epoch 3, 	Batch:7, 	Train Loss = 0.906095, 	Val Loss = 1.608751
Epoch 3, 	Batch:8, 	Train Loss = 0.873017, 	Val Loss = 1.608751
Epoch 3, 	Batch:9, 	Train Loss = 0.927101, 	Val Loss = 1.608751
Epoch 3, 	Batch:10, 	Train Loss = 0.987018, 	Val Loss = 1.608751
Epoch 3, 	Batch:11, 	Train Loss = 1.071389, 	Val Loss = 1.608751
Epoch 3, 	Batch:12, 	Train Loss = 1.088774, 	Val Loss = 1.608751
Epoch 3, 	Batch:13, 	Train Loss = 1.088892, 	Val Loss = 1.608751
Epoch 3, 	Batch:14, 	Train Loss = 1.090814, 	Val Loss = 1.608751
