Job runs on node:
lrdn4992
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=6
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=5
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 3.058493, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 3.631532, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 3.132586, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 3.414099, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 3.428938, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 3.209131, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 3.244951, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 3.127059, 	Val Loss = 0.000000
Epoch 1, 	Batch:8, 	Train Loss = 2.944857, 	Val Loss = 0.000000
Epoch 1, 	Batch:9, 	Train Loss = 2.806247, 	Val Loss = 0.000000
Epoch 1, 	Batch:10, 	Train Loss = 2.654902, 	Val Loss = 0.000000
Epoch 1, 	Batch:11, 	Train Loss = 2.572922, 	Val Loss = 0.000000
Epoch 1, 	Batch:12, 	Train Loss = 2.466972, 	Val Loss = 0.000000
Epoch 1, 	Batch:13, 	Train Loss = 2.380694, 	Val Loss = 0.000000
Epoch 1, 	Batch:14, 	Train Loss = 2.314705, 	Val Loss = 0.000000
Epoch 1, 	Batch:15, 	Train Loss = 2.259955, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 1.228726, 	Val Loss = 1.777300
Epoch 2, 	Batch:1, 	Train Loss = 1.125981, 	Val Loss = 1.777300
Epoch 2, 	Batch:2, 	Train Loss = 1.165151, 	Val Loss = 1.777300
Epoch 2, 	Batch:3, 	Train Loss = 1.241151, 	Val Loss = 1.777300
Epoch 2, 	Batch:4, 	Train Loss = 1.168195, 	Val Loss = 1.777300
Epoch 2, 	Batch:5, 	Train Loss = 1.178901, 	Val Loss = 1.777300
Epoch 2, 	Batch:6, 	Train Loss = 1.298086, 	Val Loss = 1.777300
Epoch 2, 	Batch:7, 	Train Loss = 1.236642, 	Val Loss = 1.777300
Epoch 2, 	Batch:8, 	Train Loss = 1.247483, 	Val Loss = 1.777300
Epoch 2, 	Batch:9, 	Train Loss = 1.236556, 	Val Loss = 1.777300
Epoch 2, 	Batch:10, 	Train Loss = 1.199245, 	Val Loss = 1.777300
Epoch 2, 	Batch:11, 	Train Loss = 1.218641, 	Val Loss = 1.777300
Epoch 2, 	Batch:12, 	Train Loss = 1.174837, 	Val Loss = 1.777300
Epoch 2, 	Batch:13, 	Train Loss = 1.171165, 	Val Loss = 1.777300
Epoch 2, 	Batch:14, 	Train Loss = 1.148440, 	Val Loss = 1.777300
Epoch 2, 	Batch:15, 	Train Loss = 1.139734, 	Val Loss = 1.777300
Epoch 3, 	Batch:0, 	Train Loss = 0.736307, 	Val Loss = 1.425213
Epoch 3, 	Batch:1, 	Train Loss = 0.639222, 	Val Loss = 1.425213
Epoch 3, 	Batch:2, 	Train Loss = 0.658791, 	Val Loss = 1.425213
Epoch 3, 	Batch:3, 	Train Loss = 0.740046, 	Val Loss = 1.425213
Epoch 3, 	Batch:4, 	Train Loss = 0.770794, 	Val Loss = 1.425213
Epoch 3, 	Batch:5, 	Train Loss = 0.844691, 	Val Loss = 1.425213
Epoch 3, 	Batch:6, 	Train Loss = 0.876290, 	Val Loss = 1.425213
Epoch 3, 	Batch:7, 	Train Loss = 0.836143, 	Val Loss = 1.425213
Epoch 3, 	Batch:8, 	Train Loss = 0.875127, 	Val Loss = 1.425213
Epoch 3, 	Batch:9, 	Train Loss = 0.887901, 	Val Loss = 1.425213
Epoch 3, 	Batch:10, 	Train Loss = 0.871707, 	Val Loss = 1.425213
Epoch 3, 	Batch:11, 	Train Loss = 0.955696, 	Val Loss = 1.425213
Epoch 3, 	Batch:12, 	Train Loss = 0.957210, 	Val Loss = 1.425213
Epoch 3, 	Batch:13, 	Train Loss = 0.969077, 	Val Loss = 1.425213
Epoch 3, 	Batch:14, 	Train Loss = 0.945600, 	Val Loss = 1.425213
Epoch 3, 	Batch:15, 	Train Loss = 0.959509, 	Val Loss = 1.425213
Epoch 4, 	Batch:0, 	Train Loss = 1.124823, 	Val Loss = 1.760026
Epoch 4, 	Batch:1, 	Train Loss = 0.811942, 	Val Loss = 1.760026
Epoch 4, 	Batch:2, 	Train Loss = 0.874713, 	Val Loss = 1.760026
Epoch 4, 	Batch:3, 	Train Loss = 0.873397, 	Val Loss = 1.760026
Epoch 4, 	Batch:4, 	Train Loss = 0.898242, 	Val Loss = 1.760026
Epoch 4, 	Batch:5, 	Train Loss = 0.892209, 	Val Loss = 1.760026
Epoch 4, 	Batch:6, 	Train Loss = 0.993101, 	Val Loss = 1.760026
Epoch 4, 	Batch:7, 	Train Loss = 0.941982, 	Val Loss = 1.760026
Epoch 4, 	Batch:8, 	Train Loss = 0.973004, 	Val Loss = 1.760026
Epoch 4, 	Batch:9, 	Train Loss = 0.954881, 	Val Loss = 1.760026
Epoch 4, 	Batch:10, 	Train Loss = 0.939491, 	Val Loss = 1.760026
Epoch 4, 	Batch:11, 	Train Loss = 0.969888, 	Val Loss = 1.760026
Epoch 4, 	Batch:12, 	Train Loss = 0.953640, 	Val Loss = 1.760026
Epoch 4, 	Batch:13, 	Train Loss = 0.951410, 	Val Loss = 1.760026
Epoch 4, 	Batch:14, 	Train Loss = 0.940385, 	Val Loss = 1.760026
Epoch 4, 	Batch:15, 	Train Loss = 0.932113, 	Val Loss = 1.760026
Epoch 5, 	Batch:0, 	Train Loss = 0.969767, 	Val Loss = 1.695152
Epoch 5, 	Batch:1, 	Train Loss = 0.738637, 	Val Loss = 1.695152
Epoch 5, 	Batch:2, 	Train Loss = 0.853483, 	Val Loss = 1.695152
Epoch 5, 	Batch:3, 	Train Loss = 0.912819, 	Val Loss = 1.695152
Epoch 5, 	Batch:4, 	Train Loss = 0.867500, 	Val Loss = 1.695152
Epoch 5, 	Batch:5, 	Train Loss = 0.863725, 	Val Loss = 1.695152
Epoch 5, 	Batch:6, 	Train Loss = 0.964535, 	Val Loss = 1.695152
Epoch 5, 	Batch:7, 	Train Loss = 0.907186, 	Val Loss = 1.695152
Epoch 5, 	Batch:8, 	Train Loss = 0.922134, 	Val Loss = 1.695152
Epoch 5, 	Batch:9, 	Train Loss = 0.883516, 	Val Loss = 1.695152
Epoch 5, 	Batch:10, 	Train Loss = 0.889392, 	Val Loss = 1.695152
Epoch 5, 	Batch:11, 	Train Loss = 0.908640, 	Val Loss = 1.695152
Epoch 5, 	Batch:12, 	Train Loss = 0.908431, 	Val Loss = 1.695152
Epoch 5, 	Batch:13, 	Train Loss = 0.910996, 	Val Loss = 1.695152
Epoch 5, 	Batch:14, 	Train Loss = 0.893414, 	Val Loss = 1.695152
Epoch 5, 	Batch:15, 	Train Loss = 0.882099, 	Val Loss = 1.695152
Epoch 6, 	Batch:0, 	Train Loss = 1.059011, 	Val Loss = 1.634102
Epoch 6, 	Batch:1, 	Train Loss = 0.823589, 	Val Loss = 1.634102
Epoch 6, 	Batch:2, 	Train Loss = 0.878635, 	Val Loss = 1.634102
Epoch 6, 	Batch:3, 	Train Loss = 0.893046, 	Val Loss = 1.634102
Epoch 6, 	Batch:4, 	Train Loss = 0.826292, 	Val Loss = 1.634102
Epoch 6, 	Batch:5, 	Train Loss = 0.827570, 	Val Loss = 1.634102
Epoch 6, 	Batch:6, 	Train Loss = 0.973961, 	Val Loss = 1.634102
Epoch 6, 	Batch:7, 	Train Loss = 0.967311, 	Val Loss = 1.634102
Epoch 6, 	Batch:8, 	Train Loss = 1.005215, 	Val Loss = 1.634102
Epoch 6, 	Batch:9, 	Train Loss = 0.981915, 	Val Loss = 1.634102
Epoch 6, 	Batch:10, 	Train Loss = 0.963414, 	Val Loss = 1.634102
Epoch 6, 	Batch:11, 	Train Loss = 1.018966, 	Val Loss = 1.634102
Epoch 6, 	Batch:12, 	Train Loss = 1.019017, 	Val Loss = 1.634102
Epoch 6, 	Batch:13, 	Train Loss = 0.995295, 	Val Loss = 1.634102
Epoch 6, 	Batch:14, 	Train Loss = 0.990517, 	Val Loss = 1.634102
Epoch 6, 	Batch:15, 	Train Loss = 0.991103, 	Val Loss = 1.634102
Epoch 7, 	Batch:0, 	Train Loss = 0.876431, 	Val Loss = 1.386665
Epoch 7, 	Batch:1, 	Train Loss = 0.709263, 	Val Loss = 1.386665
Epoch 7, 	Batch:2, 	Train Loss = 0.733324, 	Val Loss = 1.386665
Epoch 7, 	Batch:3, 	Train Loss = 0.818260, 	Val Loss = 1.386665
Epoch 7, 	Batch:4, 	Train Loss = 0.845515, 	Val Loss = 1.386665
Epoch 7, 	Batch:5, 	Train Loss = 0.889319, 	Val Loss = 1.386665
Epoch 7, 	Batch:6, 	Train Loss = 0.956686, 	Val Loss = 1.386665
Epoch 7, 	Batch:7, 	Train Loss = 0.900370, 	Val Loss = 1.386665
Epoch 7, 	Batch:8, 	Train Loss = 0.919756, 	Val Loss = 1.386665
Epoch 7, 	Batch:9, 	Train Loss = 0.901662, 	Val Loss = 1.386665
Epoch 7, 	Batch:10, 	Train Loss = 0.904514, 	Val Loss = 1.386665
Epoch 7, 	Batch:11, 	Train Loss = 0.895188, 	Val Loss = 1.386665
Epoch 7, 	Batch:12, 	Train Loss = 0.882395, 	Val Loss = 1.386665
Epoch 7, 	Batch:13, 	Train Loss = 0.879941, 	Val Loss = 1.386665
Epoch 7, 	Batch:14, 	Train Loss = 0.871788, 	Val Loss = 1.386665
Epoch 7, 	Batch:15, 	Train Loss = 0.866272, 	Val Loss = 1.386665
Epoch 8, 	Batch:0, 	Train Loss = 0.879515, 	Val Loss = 1.118988
Epoch 8, 	Batch:1, 	Train Loss = 0.711954, 	Val Loss = 1.118988
Epoch 8, 	Batch:2, 	Train Loss = 0.704295, 	Val Loss = 1.118988
Epoch 8, 	Batch:3, 	Train Loss = 0.781046, 	Val Loss = 1.118988
Epoch 8, 	Batch:4, 	Train Loss = 0.786239, 	Val Loss = 1.118988
Epoch 8, 	Batch:5, 	Train Loss = 0.818012, 	Val Loss = 1.118988
Epoch 8, 	Batch:6, 	Train Loss = 0.858364, 	Val Loss = 1.118988
Epoch 8, 	Batch:7, 	Train Loss = 0.843285, 	Val Loss = 1.118988
Epoch 8, 	Batch:8, 	Train Loss = 0.873557, 	Val Loss = 1.118988
Epoch 8, 	Batch:9, 	Train Loss = 0.877941, 	Val Loss = 1.118988
Epoch 8, 	Batch:10, 	Train Loss = 0.880722, 	Val Loss = 1.118988
Epoch 8, 	Batch:11, 	Train Loss = 0.871713, 	Val Loss = 1.118988
Epoch 8, 	Batch:12, 	Train Loss = 0.874846, 	Val Loss = 1.118988
Epoch 8, 	Batch:13, 	Train Loss = 0.872844, 	Val Loss = 1.118988
Epoch 8, 	Batch:14, 	Train Loss = 0.863533, 	Val Loss = 1.118988
