Job runs on node:
lrdn4992
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=6
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=5
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 3.907359, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 3.957819, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 3.735718, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 3.536175, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 3.455625, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 3.317818, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 3.134307, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 2.960725, 	Val Loss = 0.000000
Epoch 1, 	Batch:8, 	Train Loss = 2.880767, 	Val Loss = 0.000000
Epoch 1, 	Batch:9, 	Train Loss = 2.790190, 	Val Loss = 0.000000
Epoch 1, 	Batch:10, 	Train Loss = 2.678710, 	Val Loss = 0.000000
Epoch 1, 	Batch:11, 	Train Loss = 2.524526, 	Val Loss = 0.000000
Epoch 1, 	Batch:12, 	Train Loss = 2.494233, 	Val Loss = 0.000000
Epoch 1, 	Batch:13, 	Train Loss = 2.420891, 	Val Loss = 0.000000
Epoch 1, 	Batch:14, 	Train Loss = 2.360442, 	Val Loss = 0.000000
Epoch 1, 	Batch:15, 	Train Loss = 2.367083, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 1.210897, 	Val Loss = 1.388566
Epoch 2, 	Batch:1, 	Train Loss = 1.179212, 	Val Loss = 1.388566
Epoch 2, 	Batch:2, 	Train Loss = 1.297075, 	Val Loss = 1.388566
Epoch 2, 	Batch:3, 	Train Loss = 1.143681, 	Val Loss = 1.388566
Epoch 2, 	Batch:4, 	Train Loss = 1.231736, 	Val Loss = 1.388566
Epoch 2, 	Batch:5, 	Train Loss = 1.205037, 	Val Loss = 1.388566
Epoch 2, 	Batch:6, 	Train Loss = 1.198433, 	Val Loss = 1.388566
Epoch 2, 	Batch:7, 	Train Loss = 1.125811, 	Val Loss = 1.388566
Epoch 2, 	Batch:8, 	Train Loss = 1.172555, 	Val Loss = 1.388566
Epoch 2, 	Batch:9, 	Train Loss = 1.224872, 	Val Loss = 1.388566
Epoch 2, 	Batch:10, 	Train Loss = 1.211005, 	Val Loss = 1.388566
Epoch 2, 	Batch:11, 	Train Loss = 1.165864, 	Val Loss = 1.388566
Epoch 2, 	Batch:12, 	Train Loss = 1.216969, 	Val Loss = 1.388566
Epoch 2, 	Batch:13, 	Train Loss = 1.234255, 	Val Loss = 1.388566
Epoch 2, 	Batch:14, 	Train Loss = 1.220751, 	Val Loss = 1.388566
Epoch 2, 	Batch:15, 	Train Loss = 1.260468, 	Val Loss = 1.388566
Epoch 3, 	Batch:0, 	Train Loss = 1.251277, 	Val Loss = 1.135948
Epoch 3, 	Batch:1, 	Train Loss = 1.276748, 	Val Loss = 1.135948
Epoch 3, 	Batch:2, 	Train Loss = 1.398363, 	Val Loss = 1.135948
Epoch 3, 	Batch:3, 	Train Loss = 1.294501, 	Val Loss = 1.135948
Epoch 3, 	Batch:4, 	Train Loss = 1.348067, 	Val Loss = 1.135948
Epoch 3, 	Batch:5, 	Train Loss = 1.322280, 	Val Loss = 1.135948
Epoch 3, 	Batch:6, 	Train Loss = 1.249176, 	Val Loss = 1.135948
Epoch 3, 	Batch:7, 	Train Loss = 1.168600, 	Val Loss = 1.135948
Epoch 3, 	Batch:8, 	Train Loss = 1.232421, 	Val Loss = 1.135948
Epoch 3, 	Batch:9, 	Train Loss = 1.237286, 	Val Loss = 1.135948
Epoch 3, 	Batch:10, 	Train Loss = 1.240041, 	Val Loss = 1.135948
Epoch 3, 	Batch:11, 	Train Loss = 1.192072, 	Val Loss = 1.135948
Epoch 3, 	Batch:12, 	Train Loss = 1.193380, 	Val Loss = 1.135948
Epoch 3, 	Batch:13, 	Train Loss = 1.194278, 	Val Loss = 1.135948
Epoch 3, 	Batch:14, 	Train Loss = 1.166898, 	Val Loss = 1.135948
Epoch 3, 	Batch:15, 	Train Loss = 1.197393, 	Val Loss = 1.135948
Epoch 4, 	Batch:0, 	Train Loss = 1.069441, 	Val Loss = 0.936044
Epoch 4, 	Batch:1, 	Train Loss = 1.067536, 	Val Loss = 0.936044
Epoch 4, 	Batch:2, 	Train Loss = 1.118093, 	Val Loss = 0.936044
Epoch 4, 	Batch:3, 	Train Loss = 1.004854, 	Val Loss = 0.936044
Epoch 4, 	Batch:4, 	Train Loss = 1.007772, 	Val Loss = 0.936044
Epoch 4, 	Batch:5, 	Train Loss = 0.987259, 	Val Loss = 0.936044
Epoch 4, 	Batch:6, 	Train Loss = 0.987109, 	Val Loss = 0.936044
Epoch 4, 	Batch:7, 	Train Loss = 0.941857, 	Val Loss = 0.936044
Epoch 4, 	Batch:8, 	Train Loss = 1.001004, 	Val Loss = 0.936044
Epoch 4, 	Batch:9, 	Train Loss = 1.094092, 	Val Loss = 0.936044
Epoch 4, 	Batch:10, 	Train Loss = 1.065471, 	Val Loss = 0.936044
Epoch 4, 	Batch:11, 	Train Loss = 1.019731, 	Val Loss = 0.936044
Epoch 4, 	Batch:12, 	Train Loss = 1.037138, 	Val Loss = 0.936044
Epoch 4, 	Batch:13, 	Train Loss = 1.036607, 	Val Loss = 0.936044
Epoch 4, 	Batch:14, 	Train Loss = 1.014076, 	Val Loss = 0.936044
Epoch 4, 	Batch:15, 	Train Loss = 1.078010, 	Val Loss = 0.936044
Epoch 5, 	Batch:0, 	Train Loss = 0.975846, 	Val Loss = 0.785880
Epoch 5, 	Batch:1, 	Train Loss = 0.957852, 	Val Loss = 0.785880
Epoch 5, 	Batch:2, 	Train Loss = 1.049733, 	Val Loss = 0.785880
Epoch 5, 	Batch:3, 	Train Loss = 0.913188, 	Val Loss = 0.785880
Epoch 5, 	Batch:4, 	Train Loss = 0.870188, 	Val Loss = 0.785880
Epoch 5, 	Batch:5, 	Train Loss = 0.859855, 	Val Loss = 0.785880
Epoch 5, 	Batch:6, 	Train Loss = 0.839305, 	Val Loss = 0.785880
Epoch 5, 	Batch:7, 	Train Loss = 0.790922, 	Val Loss = 0.785880
Epoch 5, 	Batch:8, 	Train Loss = 0.844477, 	Val Loss = 0.785880
Epoch 5, 	Batch:9, 	Train Loss = 0.902978, 	Val Loss = 0.785880
Epoch 5, 	Batch:10, 	Train Loss = 0.873835, 	Val Loss = 0.785880
Epoch 5, 	Batch:11, 	Train Loss = 0.826947, 	Val Loss = 0.785880
Epoch 5, 	Batch:12, 	Train Loss = 0.851241, 	Val Loss = 0.785880
Epoch 5, 	Batch:13, 	Train Loss = 0.829405, 	Val Loss = 0.785880
Epoch 5, 	Batch:14, 	Train Loss = 0.810415, 	Val Loss = 0.785880
Epoch 5, 	Batch:15, 	Train Loss = 0.864761, 	Val Loss = 0.785880
Epoch 6, 	Batch:0, 	Train Loss = 0.940108, 	Val Loss = 0.662296
Epoch 6, 	Batch:1, 	Train Loss = 0.883164, 	Val Loss = 0.662296
Epoch 6, 	Batch:2, 	Train Loss = 1.004165, 	Val Loss = 0.662296
