Job runs on node:
lrdn4986
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=5
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 2.479884, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 3.212925, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 3.329008, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 3.351307, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 3.534417, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 3.345274, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 3.303378, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 3.306172, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 3.074922, 	Val Loss = 2.921126
Epoch 2, 	Batch:1, 	Train Loss = 2.597212, 	Val Loss = 2.921126
Epoch 2, 	Batch:2, 	Train Loss = 2.429400, 	Val Loss = 2.921126
Epoch 2, 	Batch:3, 	Train Loss = 2.624994, 	Val Loss = 2.921126
Epoch 2, 	Batch:4, 	Train Loss = 2.694991, 	Val Loss = 2.921126
Epoch 2, 	Batch:5, 	Train Loss = 2.586021, 	Val Loss = 2.921126
Epoch 2, 	Batch:6, 	Train Loss = 2.576059, 	Val Loss = 2.921126
Epoch 2, 	Batch:7, 	Train Loss = 2.483926, 	Val Loss = 2.921126
Epoch 3, 	Batch:0, 	Train Loss = 1.602647, 	Val Loss = 2.271613
Epoch 3, 	Batch:1, 	Train Loss = 1.713124, 	Val Loss = 2.271613
Epoch 3, 	Batch:2, 	Train Loss = 1.713663, 	Val Loss = 2.271613
Epoch 3, 	Batch:3, 	Train Loss = 1.658743, 	Val Loss = 2.271613
Epoch 3, 	Batch:4, 	Train Loss = 1.598247, 	Val Loss = 2.271613
Epoch 3, 	Batch:5, 	Train Loss = 1.529790, 	Val Loss = 2.271613
Epoch 3, 	Batch:6, 	Train Loss = 1.478128, 	Val Loss = 2.271613
Epoch 3, 	Batch:7, 	Train Loss = 1.479575, 	Val Loss = 2.271613
Epoch 4, 	Batch:0, 	Train Loss = 1.392251, 	Val Loss = 1.255193
Epoch 4, 	Batch:1, 	Train Loss = 1.176039, 	Val Loss = 1.255193
Epoch 4, 	Batch:2, 	Train Loss = 1.149512, 	Val Loss = 1.255193
Epoch 4, 	Batch:3, 	Train Loss = 1.172772, 	Val Loss = 1.255193
Epoch 4, 	Batch:4, 	Train Loss = 1.116914, 	Val Loss = 1.255193
Epoch 4, 	Batch:5, 	Train Loss = 1.119902, 	Val Loss = 1.255193
Epoch 4, 	Batch:6, 	Train Loss = 1.092523, 	Val Loss = 1.255193
Epoch 4, 	Batch:7, 	Train Loss = 1.095565, 	Val Loss = 1.255193
Epoch 5, 	Batch:0, 	Train Loss = 1.093140, 	Val Loss = 0.986914
Epoch 5, 	Batch:1, 	Train Loss = 0.948576, 	Val Loss = 0.986914
Epoch 5, 	Batch:2, 	Train Loss = 0.919887, 	Val Loss = 0.986914
Epoch 5, 	Batch:3, 	Train Loss = 0.962788, 	Val Loss = 0.986914
Epoch 5, 	Batch:4, 	Train Loss = 0.940233, 	Val Loss = 0.986914
Epoch 5, 	Batch:5, 	Train Loss = 0.948400, 	Val Loss = 0.986914
Epoch 5, 	Batch:6, 	Train Loss = 0.948018, 	Val Loss = 0.986914
Epoch 5, 	Batch:7, 	Train Loss = 0.954368, 	Val Loss = 0.986914
Epoch 6, 	Batch:0, 	Train Loss = 0.663831, 	Val Loss = 0.899443
Epoch 6, 	Batch:1, 	Train Loss = 0.788876, 	Val Loss = 0.899443
Epoch 6, 	Batch:2, 	Train Loss = 0.802625, 	Val Loss = 0.899443
